reorder_id,outlet_id,item_id,current_stock,reorder_level,recommended_quantity,priority,status,created_at
REO011318,O0011,I0192,3,15,71,High,Pending,2026-08-31
REO011319,O0495,I0139,4,19,104,High,Pending,2026-08-31
REO011320,O0091,I0021,13,19,51,Medium,Approved,2026-08-31
REO011321,O0158,I0064,19,24,39,Medium,Approved,2026-08-31
REO011322,O0224,I0079,13,31,106,High,Approved,2026-08-31
REO011323,O0210,I0072,0,29,60,Critical,Approved,2026-08-31
REO011324,O0165,I0061,13,27,50,High,Approved,2026-08-31
REO011325,O0059,I0022,23,28,92,Medium,Pending,2026-08-31
REO011326,O0190,I0264,0,30,108,Critical,Approved,2026-08-31
REO011327,O0461,I0019,13,30,94,High,Ordered,2026-08-31
REO011328,O0142,I0064,5,18,95,High,Received,2026-08-31
REO011329,O0314,I0108,23,27,92,Medium,Approved,2026-08-31
REO011330,O0467,I0021,24,36,73,Medium,Pending,2026-08-31
REO011331,O0020,I0195,13,14,33,Medium,Received,2026-08-31
REO011332,O0007,I0004,20,36,39,Medium,Approved,2026-08-31
REO011333,O0009,I0201,9,25,99,High,Approved,2026-08-31
REO011334,O0417,I0018,8,15,58,Medium,Received,2026-08-31
REO011335,O0015,I0196,6,15,66,High,Ordered,2026-08-31
REO011336,O0414,I0025,13,34,85,High,Pending,2026-08-31
REO011337,O0078,I0017,8,19,43,High,Approved,2026-08-31
REO011338,O0194,I0066,13,33,76,High,Ordered,2026-08-31
REO011339,O0134,I0057,13,34,109,High,Pending,2026-08-31
REO011340,O0007,I0170,5,16,50,High,Received,2026-08-31
REO011341,O0314,I0107,13,21,65,Medium,Approved,2026-08-31
REO011342,O0155,I0061,18,27,37,Medium,Pending,2026-08-31
REO011343,O0340,I0111,3,35,93,High,Received,2026-08-31
REO011344,O0181,I0274,2,19,66,High,Approved,2026-08-31
REO011345,O0401,I0142,15,17,38,Medium,Pending,2026-08-31
REO011346,O0442,I0074,34,34,22,Medium,Pending,2026-08-31
REO011347,O0192,I0271,19,35,79,Medium,Pending,2026-08-31
REO011348,O0150,I0062,24,30,85,Medium,Pending,2026-08-31
REO011349,O0265,I0091,7,27,92,High,Pending,2026-08-31
REO011350,O0006,I0009,12,28,45,High,Approved,2026-08-31
REO011351,O0452,I0049,6,26,68,High,Ordered,2026-08-31
REO011352,O0061,I0026,11,25,70,High,Approved,2026-08-31
REO011353,O0044,I0020,26,34,46,Medium,Approved,2026-08-31
REO011354,O0143,I0059,4,21,43,High,Approved,2026-08-31
REO011355,O0040,I0002,4,37,74,High,Pending,2026-08-31
REO011356,O0005,I0194,16,21,51,Medium,Approved,2026-08-31
REO011357,O0379,I0128,8,34,57,High,Received,2026-08-31
REO011358,O0196,I0273,12,31,105,High,Received,2026-08-31
REO011359,O0210,I0072,0,29,60,Critical,Approved,2026-08-31
REO011360,O0393,I0134,15,17,79,Medium,Received,2026-08-31
REO011361,O0452,I0049,6,26,68,High,Ordered,2026-08-31
REO011362,O0052,I0018,11,30,61,High,Received,2026-08-31
REO011363,O0443,I0072,1,19,88,High,Received,2026-08-31
REO011364,O0401,I0142,15,17,38,Medium,Pending,2026-08-31
REO011365,O0330,I0111,12,29,100,High,Pending,2026-08-31
REO011366,O0171,I0058,9,25,80,High,Pending,2026-08-31
REO011367,O0181,I0274,2,19,66,High,Approved,2026-08-31
REO011368,O0218,I0074,14,31,110,High,Ordered,2026-08-31
REO011369,O0022,I0014,10,28,50,High,Ordered,2026-08-31
REO011370,O0290,I0099,14,18,38,Medium,Received,2026-08-31
REO011371,O0465,I0018,9,22,72,High,Approved,2026-08-31
REO011372,O0033,I0164,10,26,66,High,Pending,2026-08-31
REO011373,O0120,I0047,17,29,42,Medium,Approved,2026-08-31
REO011374,O0346,I0114,16,26,42,Medium,Pending,2026-08-31
REO011375,O0296,I0093,9,18,61,Medium,Received,2026-08-31
REO011376,O0016,I0165,23,32,79,Medium,Received,2026-08-31
REO011377,O0469,I0018,16,29,70,Medium,Ordered,2026-08-31
REO011378,O0134,I0055,22,34,85,Medium,Ordered,2026-08-31
REO011379,O0404,I0141,18,23,61,Medium,Ordered,2026-08-31
REO011380,O0033,I0193,10,18,77,Medium,Ordered,2026-08-31
REO011381,O0200,I0070,0,22,46,Critical,Pending,2026-08-31
REO011382,O0031,I0200,12,16,80,Medium,Received,2026-08-31
REO011383,O0177,I0059,7,28,80,High,Approved,2026-08-31
REO011384,O0016,I0191,1,25,51,High,Pending,2026-08-31
REO011385,O0444,I0075,24,25,36,Medium,Ordered,2026-08-31
REO011386,O0012,I0161,10,31,66,High,Pending,2026-08-31
REO011387,O0499,I0139,6,18,78,High,Pending,2026-08-31
REO011388,O0093,I0025,0,26,98,Critical,Received,2026-08-31
REO011389,O0216,I0075,13,13,35,Medium,Ordered,2026-08-31
REO011390,O0084,I0032,3,28,90,High,Received,2026-08-31
REO011391,O0142,I0058,2,16,49,High,Received,2026-08-31
REO011392,O0072,I0011,30,31,37,Medium,Pending,2026-08-31
REO011393,O0037,I0006,16,22,54,Medium,Received,2026-08-31
REO011394,O0005,I0194,16,21,51,Medium,Approved,2026-08-31
REO011395,O0196,I0273,12,31,105,High,Pending,2026-08-31
REO011396,O0054,I0022,5,27,46,High,Ordered,2026-08-31
REO011397,O0316,I0107,16,26,85,Medium,Ordered,2026-08-31
REO011398,O0009,I0002,13,14,28,Medium,Received,2026-08-31
REO011399,O0492,I0140,18,33,46,Medium,Ordered,2026-08-31
REO011400,O0302,I0099,15,24,32,Medium,Received,2026-08-31
REO011401,O0086,I0034,12,31,68,High,Ordered,2026-08-31
REO011402,O0451,I0050,10,15,40,Medium,Received,2026-08-31
REO011403,O0194,I0269,0,21,106,Critical,Pending,2026-08-31
REO011404,O0005,I0006,3,23,110,High,Ordered,2026-08-31
REO011405,O0426,I0033,20,30,34,Medium,Pending,2026-08-31
REO011406,O0008,I0006,20,21,58,Medium,Ordered,2026-08-31
REO011407,O0155,I0065,0,19,84,Critical,Ordered,2026-08-31
REO011408,O0263,I0091,4,12,99,High,Ordered,2026-08-31
REO011409,O0416,I0018,6,23,68,High,Ordered,2026-08-31
REO011410,O0163,I0064,19,24,67,Medium,Approved,2026-08-31
REO011411,O0292,I0098,9,31,60,High,Ordered,2026-08-31
REO011412,O0115,I0044,23,36,36,Medium,Received,2026-08-31
REO011413,O0235,I0078,34,35,43,Medium,Pending,2026-08-31
REO011414,O0224,I0081,10,11,33,Medium,Ordered,2026-08-31
REO011415,O0327,I0109,23,30,54,Medium,Approved,2026-08-31
REO011416,O0227,I0080,24,28,33,Medium,Received,2026-08-31
REO011417,O0169,I0061,22,27,92,Medium,Ordered,2026-08-31
REO011418,O0419,I0023,13,31,113,High,Pending,2026-08-31
REO011419,O0480,I0100,12,32,79,High,Ordered,2026-08-31
REO011420,O0014,I0172,15,32,51,High,Approved,2026-08-31
REO011421,O0340,I0111,3,35,93,High,Received,2026-08-31
REO011422,O0450,I0075,15,39,40,High,Ordered,2026-08-31
REO011423,O0262,I0086,18,33,96,Medium,Approved,2026-08-31
REO011424,O0110,I0040,9,25,57,High,Pending,2026-08-31
REO011425,O0022,I0011,3,16,77,High,Pending,2026-08-31
REO011426,O0465,I0020,9,28,41,High,Ordered,2026-08-31
REO011427,O0211,I0073,24,33,57,Medium,Ordered,2026-08-31
REO011428,O0257,I0089,18,35,76,Medium,Pending,2026-08-31
REO011429,O0166,I0060,13,24,62,Medium,Ordered,2026-08-31
REO011430,O0397,I0134,11,38,113,High,Pending,2026-08-31
REO011431,O0146,I0060,15,20,79,Medium,Ordered,2026-08-31
REO011432,O0494,I0140,3,38,97,High,Approved,2026-08-31
REO011433,O0414,I0025,13,34,85,High,Approved,2026-08-31
REO011434,O0022,I0011,3,16,77,High,Pending,2026-08-31
REO011435,O0299,I0094,14,17,32,Medium,Pending,2026-08-31
REO011436,O0053,I0025,25,29,32,Medium,Ordered,2026-08-31
REO011437,O0165,I0065,13,16,27,Medium,Ordered,2026-08-31
REO011438,O0262,I0086,18,33,96,Medium,Approved,2026-08-31
REO011439,O0002,I0165,7,13,102,Medium,Received,2026-08-31
REO011440,O0054,I0022,5,27,46,High,Ordered,2026-08-31
REO011441,O0199,I0274,16,30,59,Medium,Approved,2026-08-31
REO011442,O0327,I0110,3,26,78,High,Ordered,2026-08-31
REO011443,O0003,I0165,16,31,47,Medium,Ordered,2026-08-31
REO011444,O0313,I0105,13,17,33,Medium,Pending,2026-08-31
REO011445,O0073,I0010,11,24,34,High,Received,2026-08-31
REO011446,O0417,I0025,4,28,49,High,Ordered,2026-08-31
REO011447,O0044,I0019,6,29,52,High,Pending,2026-08-31
REO011448,O0024,I0013,9,14,39,Medium,Pending,2026-08-31
REO011449,O0415,I0024,20,21,56,Medium,Ordered,2026-08-31
REO011450,O0228,I0077,13,20,74,Medium,Received,2026-08-31
REO011451,O0338,I0109,5,21,87,High,Received,2026-08-31
REO011452,O0427,I0034,18,21,43,Medium,Ordered,2026-08-31
REO011453,O0354,I0118,24,26,43,Medium,Approved,2026-08-31
REO011454,O0433,I0055,21,24,66,Medium,Ordered,2026-08-31
REO011455,O0060,I0023,6,14,89,High,Ordered,2026-08-31
REO011456,O0478,I0103,17,20,82,Medium,Pending,2026-08-31
REO011457,O0390,I0133,7,29,87,High,Approved,2026-08-31
REO011458,O0016,I0161,11,16,31,Medium,Ordered,2026-08-31
REO011459,O0031,I0166,28,28,47,Medium,Ordered,2026-08-31
REO011460,O0197,I0066,10,26,80,High,Pending,2026-08-31
REO011461,O0150,I0064,7,25,106,High,Received,2026-08-31
REO011462,O0272,I0092,9,12,75,Medium,Approved,2026-08-31
REO011463,O0095,I0020,20,24,28,Medium,Pending,2026-08-31
REO011464,O0017,I0009,5,28,42,High,Approved,2026-08-31
REO011465,O0330,I0111,12,29,100,High,Approved,2026-08-31
REO011466,O0163,I0063,2,23,99,High,Pending,2026-08-31
REO011467,O0186,I0263,14,31,63,High,Approved,2026-08-31
REO011468,O0219,I0074,10,23,83,High,Pending,2026-08-31
REO011469,O0479,I0100,10,34,106,High,Received,2026-08-31
REO011470,O0309,I0097,13,32,62,High,Approved,2026-08-31
REO011471,O0302,I0095,10,39,104,High,Ordered,2026-08-31
REO011472,O0438,I0056,1,28,82,High,Ordered,2026-08-31
REO011473,O0127,I0050,20,39,48,Medium,Ordered,2026-08-31
REO011474,O0021,I0017,27,36,46,Medium,Pending,2026-08-31
REO011475,O0435,I0053,11,27,80,High,Approved,2026-08-31
REO011476,O0431,I0053,6,32,115,High,Ordered,2026-08-31
REO011477,O0005,I0188,24,24,54,Medium,Ordered,2026-08-31
REO011478,O0256,I0092,33,37,70,Medium,Ordered,2026-08-31
REO011479,O0402,I0142,3,18,74,High,Pending,2026-08-31
REO011480,O0166,I0058,13,35,84,High,Ordered,2026-08-31
REO011481,O0181,I0069,14,24,46,Medium,Received,2026-08-31
REO011482,O0444,I0075,24,25,36,Medium,Pending,2026-08-31
REO011483,O0022,I0014,10,28,50,High,Pending,2026-08-31
REO011484,O0419,I0024,10,27,46,High,Pending,2026-08-31
REO011485,O0033,I0164,10,26,66,High,Pending,2026-08-31
REO011486,O0478,I0103,17,20,82,Medium,Ordered,2026-08-31
REO011487,O0161,I0060,26,35,33,Medium,Pending,2026-08-31
REO011488,O0429,I0036,12,29,61,High,Ordered,2026-08-31
REO011489,O0387,I0130,17,17,94,Medium,Pending,2026-08-31
REO011490,O0200,I0275,11,30,63,High,Ordered,2026-08-31
REO011491,O0034,I0006,19,26,74,Medium,Ordered,2026-08-31
REO011492,O0019,I0167,13,31,74,High,Pending,2026-08-31
REO011493,O0002,I0002,18,18,41,Medium,Received,2026-08-31
REO011494,O0254,I0092,4,20,103,High,Ordered,2026-08-31
REO011495,O0015,I0167,10,17,32,Medium,Pending,2026-08-31
REO011496,O0153,I0065,6,25,85,High,Pending,2026-08-31
REO011497,O0316,I0107,16,26,85,Medium,Approved,2026-08-31
REO011498,O0384,I0132,3,19,75,High,Ordered,2026-08-31
REO011499,O0308,I0098,6,12,55,Medium,Ordered,2026-08-31
REO011500,O0210,I0076,10,16,50,Medium,Received,2026-08-31
REO011501,O0018,I0188,13,24,43,Medium,Pending,2026-08-31
REO011502,O0074,I0015,1,31,81,High,Ordered,2026-08-31
REO011503,O0096,I0024,5,31,66,High,Pending,2026-08-31
REO011504,O0411,I0021,0,22,69,Critical,Pending,2026-08-31
REO011505,O0317,I0108,9,20,108,High,Approved,2026-08-31
REO011506,O0143,I0061,12,16,31,Medium,Pending,2026-08-31
REO011507,O0247,I0085,1,26,114,High,Received,2026-08-31
REO011508,O0255,I0089,3,13,68,High,Ordered,2026-08-31
REO011509,O0177,I0064,14,32,101,High,Received,2026-08-31
REO011510,O0009,I0006,19,27,90,Medium,Pending,2026-08-31
REO011511,O0194,I0269,0,21,106,Critical,Received,2026-08-31
REO011512,O0171,I0064,6,29,105,High,Received,2026-08-31
REO011513,O0186,I0263,14,31,63,High,Ordered,2026-08-31
REO011514,O0235,I0078,34,35,43,Medium,Pending,2026-08-31
REO011515,O0272,I0092,9,12,75,Medium,Approved,2026-08-31
REO011516,O0179,I0063,19,34,102,Medium,Ordered,2026-08-31
REO011517,O0005,I0002,10,21,36,High,Ordered,2026-08-31
REO011518,O0309,I0095,14,30,107,High,Approved,2026-08-31
REO011519,O0499,I0139,6,18,78,High,Approved,2026-08-31
REO011520,O0463,I0023,9,22,91,High,Pending,2026-08-31
REO011521,O0296,I0095,13,22,47,Medium,Approved,2026-08-31
REO011522,O0016,I0172,4,20,78,High,Pending,2026-08-31
REO011523,O0044,I0020,26,34,46,Medium,Pending,2026-08-31
REO011524,O0076,I0010,15,16,92,Medium,Ordered,2026-08-31
REO011525,O0107,I0040,0,19,90,Critical,Ordered,2026-08-31
REO011526,O0329,I0112,30,32,36,Medium,Ordered,2026-08-31
REO011527,O0248,I0082,3,16,70,High,Approved,2026-08-31
REO011528,O0411,I0021,0,22,69,Critical,Pending,2026-08-31
REO011529,O0083,I0032,7,15,56,High,Pending,2026-08-31
REO011530,O0194,I0068,4,20,104,High,Ordered,2026-08-31
REO011531,O0409,I0139,32,32,55,Medium,Ordered,2026-08-31
REO011532,O0436,I0053,0,14,92,Critical,Received,2026-08-31
REO011533,O0488,I0024,13,35,55,High,Received,2026-08-31
REO011534,O0186,I0267,34,37,55,Medium,Pending,2026-08-31
REO011535,O0049,I0025,11,21,42,Medium,Ordered,2026-08-31
REO011536,O0006,I0162,3,22,40,High,Pending,2026-08-31
REO011537,O0074,I0011,10,32,59,High,Ordered,2026-08-31
REO011538,O0472,I0103,0,35,102,Critical,Ordered,2026-08-31
REO011539,O0419,I0024,10,27,46,High,Pending,2026-08-31
REO011540,O0074,I0015,1,31,81,High,Pending,2026-08-31
REO011541,O0262,I0086,18,33,96,Medium,Pending,2026-08-31
REO011542,O0161,I0062,8,33,60,High,Ordered,2026-08-31
REO011543,O0284,I0099,23,32,96,Medium,Approved,2026-08-31
REO011544,O0047,I0022,13,37,94,High,Pending,2026-08-31
REO011545,O0021,I0017,27,36,46,Medium,Ordered,2026-08-31
REO011546,O0321,I0112,25,29,35,Medium,Pending,2026-08-31
REO011547,O0003,I0009,1,32,57,High,Ordered,2026-08-31
REO011548,O0436,I0053,0,14,92,Critical,Ordered,2026-08-31
REO011549,O0084,I0033,22,33,92,Medium,Ordered,2026-08-31
REO011550,O0185,I0268,7,33,53,High,Approved,2026-08-31
REO011551,O0005,I0006,3,23,110,High,Ordered,2026-08-31
REO011552,O0181,I0275,6,24,94,High,Pending,2026-08-31
REO011553,O0083,I0032,7,15,56,High,Received,2026-08-31
REO011554,O0477,I0101,18,31,75,Medium,Ordered,2026-08-31
REO011555,O0002,I0002,18,18,41,Medium,Approved,2026-08-31
REO011556,O0017,I0197,24,28,75,Medium,Received,2026-08-31
REO011557,O0218,I0074,14,31,110,High,Approved,2026-08-31
REO011558,O0186,I0271,17,18,75,Medium,Approved,2026-08-31
REO011559,O0054,I0022,5,27,46,High,Pending,2026-08-31
REO011560,O0408,I0141,22,22,29,Medium,Ordered,2026-08-31
REO011561,O0300,I0099,18,24,44,Medium,Approved,2026-08-31
REO011562,O0399,I0136,22,26,56,Medium,Ordered,2026-08-31
REO011563,O0086,I0034,12,31,68,High,Pending,2026-08-31
REO011564,O0424,I0035,22,30,81,Medium,Approved,2026-08-31
REO011565,O0121,I0050,21,25,90,Medium,Pending,2026-08-31
REO011566,O0426,I0033,20,30,34,Medium,Pending,2026-08-31
REO011567,O0253,I0086,0,25,117,Critical,Ordered,2026-08-31
REO011568,O0003,I0193,4,16,71,High,Pending,2026-08-31
REO011569,O0120,I0047,17,29,42,Medium,Ordered,2026-08-31
REO011570,O0088,I0034,1,18,47,High,Received,2026-08-31
REO011571,O0029,I0010,15,21,72,Medium,Received,2026-08-31
REO011572,O0225,I0077,1,11,96,High,Approved,2026-08-31
REO011573,O0494,I0140,3,38,97,High,Pending,2026-08-31
REO011574,O0342,I0117,19,28,60,Medium,Received,2026-08-31
REO011575,O0401,I0142,15,17,38,Medium,Approved,2026-08-31
REO011576,O0011,I0198,18,36,40,Medium,Received,2026-08-31
REO011577,O0493,I0139,1,24,102,High,Ordered,2026-08-31
REO011578,O0003,I0009,1,32,57,High,Approved,2026-08-31
REO011579,O0376,I0128,10,17,89,Medium,Ordered,2026-08-31
REO011580,O0150,I0064,7,25,106,High,Pending,2026-08-31
REO011581,O0353,I0119,28,36,98,Medium,Ordered,2026-08-31
REO011582,O0257,I0089,18,35,76,Medium,Ordered,2026-08-31
REO011583,O0232,I0079,4,8,103,Medium,Ordered,2026-08-31
REO011584,O0044,I0020,26,34,46,Medium,Pending,2026-08-31
REO011585,O0220,I0073,7,15,43,High,Ordered,2026-08-31
REO011586,O0456,I0052,11,21,87,Medium,Approved,2026-08-31
REO011587,O0039,I0004,7,27,39,High,Ordered,2026-08-31
REO011588,O0016,I0161,11,16,31,Medium,Ordered,2026-08-31
REO011589,O0191,I0268,26,31,99,Medium,Received,2026-08-31
REO011590,O0282,I0094,6,15,80,High,Pending,2026-08-31
REO011591,O0263,I0090,10,35,93,High,Ordered,2026-08-31
REO011592,O0044,I0021,25,28,61,Medium,Received,2026-08-31
REO011593,O0492,I0142,3,10,91,High,Approved,2026-08-31
REO011594,O0349,I0116,17,30,56,Medium,Received,2026-08-31
REO011595,O0276,I0092,30,34,75,Medium,Ordered,2026-08-31
REO011596,O0200,I0070,0,22,46,Critical,Received,2026-08-31
REO011597,O0001,I0193,1,9,100,High,Approved,2026-08-31
REO011598,O0291,I0097,15,21,60,Medium,Approved,2026-08-31
REO011599,O0467,I0021,24,36,73,Medium,Approved,2026-08-31
REO011600,O0386,I0131,12,26,66,High,Received,2026-08-31
REO011601,O0031,I0200,12,16,80,Medium,Ordered,2026-08-31
REO011602,O0358,I0121,7,20,43,High,Ordered,2026-08-31
REO011603,O0105,I0038,20,30,45,Medium,Ordered,2026-08-31
REO011604,O0415,I0023,23,26,20,Medium,Received,2026-08-31
REO011605,O0181,I0274,2,19,66,High,Received,2026-08-31
REO011606,O0021,I0017,27,36,46,Medium,Approved,2026-08-31
REO011607,O0091,I0021,13,19,51,Medium,Pending,2026-08-31
REO011608,O0416,I0018,6,23,68,High,Ordered,2026-08-31
REO011609,O0016,I0197,1,32,90,High,Ordered,2026-08-31
REO011610,O0258,I0089,3,37,74,High,Ordered,2026-08-31
REO011611,O0245,I0083,5,23,97,High,Ordered,2026-08-31
REO011612,O0035,I0197,10,35,84,High,Approved,2026-08-31
REO011613,O0179,I0060,5,16,83,High,Approved,2026-08-31
REO011614,O0292,I0098,9,31,60,High,Received,2026-08-31
REO011615,O0058,I0024,1,20,51,High,Pending,2026-08-31
REO011616,O0447,I0072,8,21,55,High,Received,2026-08-31
REO011617,O0193,I0275,12,18,101,Medium,Pending,2026-08-31
REO011618,O0297,I0097,5,23,76,High,Ordered,2026-08-31
REO011619,O0171,I0062,5,11,75,High,Pending,2026-08-31
REO011620,O0464,I0018,12,20,70,Medium,Received,2026-08-31
REO011621,O0245,I0083,5,23,97,High,Received,2026-08-31
REO011622,O0426,I0034,26,37,81,Medium,Ordered,2026-08-31
REO011623,O0224,I0081,10,11,33,Medium,Pending,2026-08-31
REO011624,O0425,I0037,16,33,104,High,Approved,2026-08-31
REO011625,O0162,I0059,15,30,85,Medium,Ordered,2026-08-31
REO011626,O0253,I0088,11,31,100,High,Ordered,2026-08-31
REO011627,O0263,I0087,7,35,87,High,Ordered,2026-08-31
REO011628,O0013,I0167,13,31,80,High,Approved,2026-08-31
REO011629,O0131,I0053,8,17,66,High,Pending,2026-08-31
REO011630,O0024,I0013,9,14,39,Medium,Approved,2026-08-31
REO011631,O0385,I0132,16,28,50,Medium,Ordered,2026-08-31
REO011632,O0163,I0064,19,24,67,Medium,Pending,2026-08-31
REO011633,O0189,I0067,0,30,110,Critical,Approved,2026-08-31
REO011634,O0192,I0269,29,35,89,Medium,Received,2026-08-31
REO011635,O0483,I0021,5,35,115,High,Ordered,2026-08-31
REO011636,O0416,I0020,8,23,110,High,Pending,2026-08-31
REO011637,O0016,I0191,1,25,51,High,Pending,2026-08-31
REO011638,O0040,I0158,19,29,59,Medium,Approved,2026-08-31
REO011639,O0084,I0032,3,28,90,High,Ordered,2026-08-31
REO011640,O0407,I0142,3,31,73,High,Approved,2026-08-31
REO011641,O0110,I0040,9,25,57,High,Ordered,2026-08-31
REO011642,O0454,I0050,16,37,84,High,Received,2026-08-31
REO011643,O0038,I0161,3,30,89,High,Pending,2026-08-31
REO011644,O0197,I0273,22,29,38,Medium,Approved,2026-08-31
REO011645,O0193,I0268,21,22,41,Medium,Received,2026-08-31
REO011646,O0257,I0089,18,35,76,Medium,Pending,2026-08-31
REO011647,O0248,I0082,3,16,70,High,Ordered,2026-08-31
REO011648,O0059,I0022,23,28,92,Medium,Ordered,2026-08-31
REO011649,O0197,I0263,11,31,114,High,Approved,2026-08-31
REO011650,O0040,I0190,8,22,41,High,Approved,2026-08-31
REO011651,O0418,I0024,19,28,75,Medium,Received,2026-08-31
REO011652,O0417,I0019,19,19,28,Medium,Pending,2026-08-31
REO011653,O0427,I0034,18,21,43,Medium,Ordered,2026-08-31
REO011654,O0194,I0269,0,21,106,Critical,Pending,2026-08-31
REO011655,O0195,I0265,4,31,50,High,Ordered,2026-08-31
REO011656,O0197,I0067,22,28,89,Medium,Ordered,2026-08-31
REO011657,O0278,I0090,16,26,80,Medium,Received,2026-08-31
REO011658,O0486,I0021,3,29,76,High,Ordered,2026-08-31
REO011659,O0388,I0130,27,29,59,Medium,Approved,2026-08-31
REO011660,O0150,I0062,24,30,85,Medium,Ordered,2026-08-31
REO011661,O0224,I0079,13,31,106,High,Pending,2026-08-31
REO011662,O0257,I0092,10,32,48,High,Ordered,2026-08-31
REO011663,O0277,I0089,9,33,101,High,Approved,2026-08-31
REO011664,O0014,I0160,23,31,45,Medium,Ordered,2026-08-31
REO011665,O0492,I0142,3,10,91,High,Approved,2026-08-31
REO011666,O0309,I0095,14,30,107,High,Approved,2026-08-31
REO011667,O0279,I0086,19,19,70,Medium,Ordered,2026-08-31
REO011668,O0223,I0078,4,34,104,High,Ordered,2026-08-31
REO011669,O0367,I0122,6,34,91,High,Approved,2026-08-31
REO011670,O0017,I0197,24,28,75,Medium,Pending,2026-08-31
REO011671,O0083,I0032,7,15,56,High,Pending,2026-08-31
REO011672,O0105,I0038,20,30,45,Medium,Approved,2026-08-31
REO011673,O0188,I0277,25,34,56,Medium,Approved,2026-08-31
REO011674,O0291,I0094,1,14,99,High,Ordered,2026-08-31
REO011675,O0118,I0047,12,16,38,Medium,Ordered,2026-08-31
REO011676,O0010,I0158,1,26,96,High,Pending,2026-08-31
REO011677,O0150,I0061,21,30,93,Medium,Pending,2026-08-31
REO011678,O0131,I0053,8,17,66,High,Ordered,2026-08-31
REO011679,O0319,I0107,11,30,114,High,Pending,2026-08-31
REO011680,O0221,I0081,7,13,75,Medium,Ordered,2026-08-31
REO011681,O0223,I0078,4,34,104,High,Approved,2026-08-31
REO011682,O0079,I0013,14,15,47,Medium,Pending,2026-08-31
REO011683,O0075,I0013,2,23,49,High,Pending,2026-08-31
REO011684,O0003,I0193,4,16,71,High,Ordered,2026-08-31
REO011685,O0290,I0097,29,29,22,Medium,Approved,2026-08-31
REO011686,O0040,I0190,8,22,41,High,Approved,2026-08-31
REO011687,O0095,I0024,31,34,58,Medium,Received,2026-08-31
REO011688,O0150,I0064,7,25,106,High,Ordered,2026-08-31
REO011689,O0053,I0020,13,28,46,High,Pending,2026-08-31
REO011690,O0157,I0060,21,29,38,Medium,Approved,2026-08-31
REO011691,O0295,I0095,30,33,52,Medium,Pending,2026-08-31
REO011692,O0472,I0102,26,27,51,Medium,Ordered,2026-08-31
REO011693,O0104,I0042,2,27,62,High,Ordered,2026-08-31
REO011694,O0326,I0112,29,33,23,Medium,Approved,2026-08-31
REO011695,O0012,I0161,10,31,66,High,Ordered,2026-08-31
REO011696,O0134,I0055,22,34,85,Medium,Received,2026-08-31
REO011697,O0110,I0040,9,25,57,High,Pending,2026-08-31
REO011698,O0006,I0162,3,22,40,High,Approved,2026-08-31
REO011699,O0467,I0023,3,18,92,High,Pending,2026-08-31
