movement_id,outlet_id,item_id,movement_type,quantity,movement_date,reference_id
MOV035392,O0040,I0164,Sale,12,2026-05-06,REF0035392
MOV035393,O0005,I0162,Stock In,23,2025-09-16,REF0035393
MOV035394,O0452,I0051,Adjustment,3,2026-03-31,REF0035394
MOV035395,O0406,I0142,Sale,24,2026-04-01,REF0035395
MOV035396,O0199,I0070,Sale,17,2025-10-03,REF0035396
MOV035397,O0235,I0078,Adjustment,28,2025-10-05,REF0035397
MOV035398,O0136,I0056,Transfer,20,2026-02-20,REF0035398
MOV035399,O0183,I0268,Adjustment,27,2026-07-25,REF0035399
MOV035400,O0418,I0022,Sale,9,2026-05-21,REF0035400
MOV035401,O0294,I0097,Sale,14,2025-11-12,REF0035401
MOV035402,O0374,I0129,Sale,19,2026-04-01,REF0035402
MOV035403,O0040,I0201,Stock In,27,2025-10-08,REF0035403
MOV035404,O0005,I0172,Stock In,12,2025-11-01,REF0035404
MOV035405,O0034,I0169,Stock In,4,2026-01-29,REF0035405
MOV035406,O0119,I0045,Sale,5,2026-06-24,REF0035406
MOV035407,O0150,I0062,Sale,26,2025-10-08,REF0035407
MOV035408,O0199,I0263,Adjustment,28,2026-05-01,REF0035408
MOV035409,O0185,I0265,Stock In,13,2026-01-16,REF0035409
MOV035410,O0040,I0190,Sale,16,2026-03-31,REF0035410
MOV035411,O0189,I0277,Stock In,13,2026-01-12,REF0035411
MOV035412,O0027,I0010,Adjustment,27,2026-02-17,REF0035412
MOV035413,O0189,I0277,Transfer,8,2026-02-20,REF0035413
MOV035414,O0203,I0073,Transfer,16,2025-10-25,REF0035414
MOV035415,O0001,I0171,Sale,12,2026-02-20,REF0035415
MOV035416,O0344,I0115,Stock In,9,2026-08-23,REF0035416
MOV035417,O0013,I0167,Sale,19,2026-01-15,REF0035417
MOV035418,O0455,I0049,Return,26,2025-10-20,REF0035418
MOV035419,O0383,I0133,Stock In,2,2026-08-10,REF0035419
MOV035420,O0457,I0050,Sale,12,2026-07-20,REF0035420
MOV035421,O0187,I0267,Stock In,18,2026-07-20,REF0035421
MOV035422,O0281,I0096,Stock In,24,2026-06-21,REF0035422
MOV035423,O0001,I0003,Sale,28,2026-02-02,REF0035423
MOV035424,O0212,I0072,Sale,21,2026-01-10,REF0035424
MOV035425,O0085,I0034,Stock In,14,2025-11-23,REF0035425
MOV035426,O0187,I0275,Sale,23,2026-03-28,REF0035426
MOV035427,O0007,I0197,Sale,22,2026-01-08,REF0035427
MOV035428,O0232,I0078,Sale,26,2026-07-09,REF0035428
MOV035429,O0176,I0060,Transfer,7,2026-02-01,REF0035429
MOV035430,O0171,I0064,Sale,5,2026-03-24,REF0035430
MOV035431,O0125,I0050,Return,5,2026-01-07,REF0035431
MOV035432,O0190,I0275,Sale,21,2026-04-22,REF0035432
MOV035433,O0040,I0172,Adjustment,8,2026-07-30,REF0035433
MOV035434,O0305,I0099,Return,17,2026-04-19,REF0035434
MOV035435,O0093,I0023,Adjustment,22,2026-07-29,REF0035435
MOV035436,O0196,I0066,Return,9,2026-06-25,REF0035436
MOV035437,O0430,I0037,Stock In,2,2026-05-22,REF0035437
MOV035438,O0190,I0274,Sale,25,2026-04-18,REF0035438
MOV035439,O0253,I0086,Stock In,25,2026-02-25,REF0035439
MOV035440,O0293,I0096,Sale,28,2026-03-30,REF0035440
MOV035441,O0149,I0060,Sale,2,2025-09-29,REF0035441
MOV035442,O0500,I0140,Sale,8,2026-06-14,REF0035442
MOV035443,O0011,I0002,Sale,9,2026-04-05,REF0035443
MOV035444,O0188,I0271,Sale,8,2026-05-03,REF0035444
MOV035445,O0428,I0034,Stock In,15,2026-07-02,REF0035445
MOV035446,O0110,I0041,Transfer,26,2026-08-09,REF0035446
MOV035447,O0036,I0007,Sale,23,2026-02-24,REF0035447
MOV035448,O0334,I0109,Sale,17,2025-10-31,REF0035448
MOV035449,O0428,I0035,Transfer,16,2026-07-08,REF0035449
MOV035450,O0054,I0022,Adjustment,16,2025-09-19,REF0035450
MOV035451,O0031,I0004,Return,30,2026-05-23,REF0035451
MOV035452,O0036,I0164,Sale,13,2025-12-13,REF0035452
MOV035453,O0264,I0088,Sale,19,2026-06-25,REF0035453
MOV035454,O0378,I0127,Return,16,2026-01-02,REF0035454
MOV035455,O0372,I0127,Stock In,17,2026-08-27,REF0035455
MOV035456,O0095,I0018,Sale,4,2026-05-07,REF0035456
MOV035457,O0190,I0274,Sale,6,2026-06-10,REF0035457
MOV035458,O0198,I0269,Sale,5,2026-02-15,REF0035458
MOV035459,O0330,I0111,Stock In,6,2025-10-08,REF0035459
MOV035460,O0248,I0085,Sale,21,2026-08-14,REF0035460
MOV035461,O0455,I0051,Adjustment,26,2025-09-01,REF0035461
MOV035462,O0008,I0167,Stock In,13,2025-12-02,REF0035462
MOV035463,O0292,I0095,Transfer,30,2026-03-16,REF0035463
MOV035464,O0025,I0013,Stock In,11,2026-03-05,REF0035464
MOV035465,O0269,I0087,Adjustment,11,2026-04-28,REF0035465
MOV035466,O0168,I0059,Stock In,11,2026-07-22,REF0035466
MOV035467,O0100,I0023,Sale,5,2025-12-05,REF0035467
MOV035468,O0076,I0013,Stock In,21,2026-05-23,REF0035468
MOV035469,O0197,I0273,Sale,28,2026-03-28,REF0035469
MOV035470,O0016,I0172,Stock In,29,2026-06-12,REF0035470
MOV035471,O0482,I0021,Stock In,13,2026-05-11,REF0035471
MOV035472,O0213,I0076,Transfer,20,2026-01-06,REF0035472
MOV035473,O0188,I0267,Return,21,2025-10-13,REF0035473
MOV035474,O0418,I0018,Stock In,23,2026-03-12,REF0035474
MOV035475,O0338,I0110,Sale,18,2026-04-23,REF0035475
MOV035476,O0195,I0066,Sale,21,2026-07-22,REF0035476
MOV035477,O0041,I0023,Stock In,23,2026-06-27,REF0035477
MOV035478,O0005,I0002,Stock In,16,2026-03-15,REF0035478
MOV035479,O0282,I0097,Sale,4,2026-08-10,REF0035479
MOV035480,O0197,I0071,Transfer,6,2026-03-03,REF0035480
MOV035481,O0324,I0110,Return,13,2026-05-28,REF0035481
MOV035482,O0467,I0018,Stock In,6,2026-03-16,REF0035482
MOV035483,O0298,I0096,Adjustment,9,2026-01-31,REF0035483
MOV035484,O0109,I0043,Sale,7,2026-01-17,REF0035484
MOV035485,O0079,I0010,Sale,12,2025-09-18,REF0035485
MOV035486,O0265,I0089,Adjustment,7,2026-02-28,REF0035486
MOV035487,O0070,I0027,Sale,24,2025-12-03,REF0035487
MOV035488,O0076,I0016,Stock In,6,2025-09-17,REF0035488
MOV035489,O0436,I0053,Transfer,30,2026-04-06,REF0035489
MOV035490,O0016,I0004,Sale,22,2026-01-06,REF0035490
MOV035491,O0344,I0117,Sale,1,2026-08-25,REF0035491
MOV035492,O0098,I0023,Stock In,10,2026-04-08,REF0035492
MOV035493,O0359,I0118,Adjustment,22,2025-10-03,REF0035493
MOV035494,O0344,I0114,Stock In,1,2025-12-30,REF0035494
MOV035495,O0025,I0017,Stock In,27,2026-08-19,REF0035495
MOV035496,O0304,I0097,Adjustment,9,2026-03-24,REF0035496
MOV035497,O0017,I0003,Sale,4,2026-04-24,REF0035497
MOV035498,O0283,I0098,Sale,25,2026-06-11,REF0035498
MOV035499,O0095,I0020,Stock In,11,2026-03-04,REF0035499
MOV035500,O0196,I0275,Stock In,7,2026-06-25,REF0035500
MOV035501,O0401,I0139,Transfer,7,2026-02-02,REF0035501
MOV035502,O0120,I0045,Stock In,23,2026-07-09,REF0035502
MOV035503,O0021,I0011,Stock In,14,2025-09-28,REF0035503
MOV035504,O0173,I0059,Adjustment,13,2026-02-20,REF0035504
MOV035505,O0197,I0271,Sale,13,2025-12-03,REF0035505
MOV035506,O0184,I0273,Sale,2,2026-04-30,REF0035506
MOV035507,O0305,I0098,Sale,13,2026-08-29,REF0035507
MOV035508,O0404,I0139,Sale,18,2026-08-05,REF0035508
MOV035509,O0166,I0060,Sale,6,2025-12-05,REF0035509
MOV035510,O0233,I0080,Stock In,10,2026-03-24,REF0035510
MOV035511,O0144,I0058,Sale,10,2026-07-28,REF0035511
MOV035512,O0195,I0273,Sale,5,2026-02-08,REF0035512
MOV035513,O0322,I0113,Stock In,29,2026-03-13,REF0035513
MOV035514,O0495,I0141,Sale,22,2025-10-14,REF0035514
MOV035515,O0088,I0036,Stock In,15,2026-01-21,REF0035515
MOV035516,O0281,I0099,Stock In,10,2026-08-21,REF0035516
MOV035517,O0057,I0022,Stock In,22,2026-04-10,REF0035517
MOV035518,O0035,I0171,Sale,17,2025-12-05,REF0035518
MOV035519,O0170,I0061,Stock In,28,2026-04-04,REF0035519
MOV035520,O0151,I0062,Stock In,15,2026-05-28,REF0035520
MOV035521,O0171,I0062,Stock In,16,2026-02-04,REF0035521
MOV035522,O0376,I0129,Stock In,1,2026-04-21,REF0035522
MOV035523,O0482,I0022,Sale,16,2026-02-11,REF0035523
MOV035524,O0416,I0021,Stock In,22,2025-09-26,REF0035524
MOV035525,O0198,I0275,Stock In,28,2026-08-01,REF0035525
MOV035526,O0202,I0076,Sale,26,2025-11-09,REF0035526
MOV035527,O0070,I0026,Stock In,9,2026-03-01,REF0035527
MOV035528,O0117,I0048,Sale,15,2025-12-30,REF0035528
MOV035529,O0093,I0023,Adjustment,2,2025-11-23,REF0035529
MOV035530,O0039,I0192,Stock In,18,2026-04-23,REF0035530
MOV035531,O0143,I0064,Adjustment,8,2025-11-26,REF0035531
MOV035532,O0017,I0168,Stock In,6,2025-11-04,REF0035532
MOV035533,O0176,I0064,Return,10,2026-06-09,REF0035533
MOV035534,O0180,I0064,Return,8,2026-03-21,REF0035534
MOV035535,O0264,I0092,Transfer,17,2026-03-14,REF0035535
MOV035536,O0309,I0096,Sale,30,2025-12-27,REF0035536
MOV035537,O0270,I0092,Stock In,16,2025-11-11,REF0035537
MOV035538,O0332,I0110,Transfer,5,2026-06-23,REF0035538
MOV035539,O0155,I0059,Stock In,13,2025-11-16,REF0035539
MOV035540,O0360,I0121,Stock In,21,2025-12-01,REF0035540
MOV035541,O0184,I0271,Sale,27,2025-09-02,REF0035541
MOV035542,O0019,I0007,Sale,2,2026-07-26,REF0035542
MOV035543,O0219,I0075,Sale,16,2026-03-02,REF0035543
MOV035544,O0364,I0122,Stock In,12,2025-11-29,REF0035544
MOV035545,O0437,I0057,Adjustment,27,2025-10-29,REF0035545
MOV035546,O0127,I0052,Transfer,15,2025-11-23,REF0035546
MOV035547,O0227,I0080,Sale,2,2025-09-24,REF0035547
MOV035548,O0212,I0074,Stock In,26,2026-08-19,REF0035548
MOV035549,O0004,I0161,Sale,5,2026-07-31,REF0035549
MOV035550,O0090,I0037,Sale,29,2026-04-05,REF0035550
MOV035551,O0233,I0077,Stock In,2,2026-06-05,REF0035551
MOV035552,O0439,I0056,Stock In,2,2025-10-23,REF0035552
MOV035553,O0235,I0077,Sale,12,2025-10-15,REF0035553
MOV035554,O0106,I0039,Adjustment,9,2026-04-05,REF0035554
MOV035555,O0044,I0020,Sale,20,2025-11-25,REF0035555
MOV035556,O0159,I0058,Sale,2,2026-08-11,REF0035556
MOV035557,O0495,I0138,Sale,29,2026-07-23,REF0035557
MOV035558,O0166,I0065,Stock In,12,2026-02-19,REF0035558
MOV035559,O0040,I0168,Sale,16,2026-08-07,REF0035559
MOV035560,O0177,I0059,Stock In,4,2026-05-08,REF0035560
MOV035561,O0158,I0064,Sale,17,2026-04-29,REF0035561
MOV035562,O0066,I0027,Sale,4,2025-11-12,REF0035562
MOV035563,O0302,I0093,Adjustment,10,2025-12-15,REF0035563
MOV035564,O0012,I0194,Transfer,26,2025-12-06,REF0035564
MOV035565,O0246,I0082,Sale,21,2026-06-11,REF0035565
MOV035566,O0348,I0115,Sale,30,2026-05-24,REF0035566
MOV035567,O0091,I0021,Sale,28,2026-01-28,REF0035567
MOV035568,O0433,I0056,Stock In,12,2026-01-07,REF0035568
MOV035569,O0440,I0054,Sale,2,2026-04-22,REF0035569
MOV035570,O0192,I0273,Stock In,3,2026-06-08,REF0035570
MOV035571,O0015,I0008,Sale,22,2026-04-18,REF0035571
MOV035572,O0036,I0003,Stock In,13,2025-10-12,REF0035572
MOV035573,O0028,I0010,Sale,5,2025-11-13,REF0035573
MOV035574,O0032,I0001,Sale,8,2026-06-13,REF0035574
MOV035575,O0077,I0017,Stock In,30,2025-10-11,REF0035575
MOV035576,O0055,I0022,Sale,26,2026-08-04,REF0035576
MOV035577,O0100,I0018,Stock In,30,2025-11-16,REF0035577
MOV035578,O0071,I0014,Sale,19,2026-06-20,REF0035578
MOV035579,O0196,I0067,Sale,23,2026-07-14,REF0035579
MOV035580,O0110,I0040,Stock In,3,2025-10-10,REF0035580
MOV035581,O0111,I0047,Return,7,2026-05-21,REF0035581
MOV035582,O0112,I0046,Sale,18,2026-07-26,REF0035582
MOV035583,O0076,I0011,Stock In,15,2026-07-21,REF0035583
MOV035584,O0318,I0108,Stock In,17,2025-11-25,REF0035584
MOV035585,O0203,I0076,Sale,8,2025-12-22,REF0035585
MOV035586,O0144,I0059,Sale,16,2026-01-01,REF0035586
MOV035587,O0191,I0067,Stock In,28,2026-02-28,REF0035587
MOV035588,O0247,I0085,Stock In,5,2026-02-03,REF0035588
MOV035589,O0142,I0059,Stock In,16,2026-08-16,REF0035589
MOV035590,O0287,I0099,Stock In,29,2026-07-14,REF0035590
MOV035591,O0323,I0111,Sale,12,2026-06-04,REF0035591
MOV035592,O0188,I0270,Stock In,7,2025-09-27,REF0035592
MOV035593,O0411,I0023,Stock In,1,2026-04-23,REF0035593
MOV035594,O0065,I0028,Transfer,16,2026-08-12,REF0035594
MOV035595,O0182,I0275,Sale,2,2026-08-12,REF0035595
MOV035596,O0175,I0063,Sale,21,2026-06-29,REF0035596
MOV035597,O0054,I0019,Stock In,23,2026-08-17,REF0035597
MOV035598,O0185,I0265,Stock In,5,2026-06-26,REF0035598
MOV035599,O0095,I0023,Stock In,28,2026-01-09,REF0035599
MOV035600,O0032,I0004,Transfer,27,2025-12-12,REF0035600
MOV035601,O0193,I0272,Adjustment,22,2025-12-13,REF0035601
MOV035602,O0075,I0012,Sale,25,2026-01-14,REF0035602
MOV035603,O0011,I0198,Sale,12,2026-05-15,REF0035603
MOV035604,O0448,I0073,Sale,29,2026-06-14,REF0035604
MOV035605,O0248,I0083,Sale,15,2026-04-18,REF0035605
MOV035606,O0396,I0137,Sale,16,2026-02-18,REF0035606
MOV035607,O0182,I0272,Sale,20,2026-08-31,REF0035607
MOV035608,O0298,I0097,Sale,25,2025-11-04,REF0035608
MOV035609,O0031,I0004,Sale,26,2025-12-01,REF0035609
MOV035610,O0040,I0167,Transfer,29,2025-09-26,REF0035610
MOV035611,O0155,I0062,Stock In,11,2025-11-12,REF0035611
MOV035612,O0415,I0020,Sale,7,2026-04-10,REF0035612
MOV035613,O0284,I0097,Adjustment,3,2026-05-17,REF0035613
MOV035614,O0231,I0079,Transfer,13,2026-01-02,REF0035614
MOV035615,O0271,I0090,Sale,15,2025-09-15,REF0035615
MOV035616,O0032,I0200,Transfer,28,2026-05-01,REF0035616
MOV035617,O0334,I0112,Sale,8,2026-01-21,REF0035617
MOV035618,O0016,I0159,Sale,22,2026-02-09,REF0035618
MOV035619,O0341,I0114,Sale,20,2026-08-25,REF0035619
MOV035620,O0096,I0020,Stock In,26,2026-06-12,REF0035620
MOV035621,O0219,I0074,Stock In,30,2026-05-12,REF0035621
MOV035622,O0274,I0091,Stock In,7,2026-03-26,REF0035622
MOV035623,O0191,I0266,Sale,24,2026-02-16,REF0035623
MOV035624,O0442,I0072,Sale,15,2025-11-02,REF0035624
MOV035625,O0032,I0168,Sale,30,2026-07-14,REF0035625
MOV035626,O0006,I0170,Sale,10,2026-07-04,REF0035626
MOV035627,O0050,I0021,Stock In,26,2025-12-29,REF0035627
MOV035628,O0138,I0054,Sale,22,2026-06-17,REF0035628
MOV035629,O0094,I0019,Sale,19,2026-01-15,REF0035629
MOV035630,O0411,I0020,Sale,24,2025-11-04,REF0035630
MOV035631,O0140,I0053,Sale,21,2026-02-15,REF0035631
MOV035632,O0230,I0079,Adjustment,26,2025-09-19,REF0035632
MOV035633,O0031,I0162,Adjustment,10,2025-12-08,REF0035633
MOV035634,O0038,I0158,Sale,17,2026-08-25,REF0035634
MOV035635,O0112,I0044,Return,16,2026-04-20,REF0035635
MOV035636,O0023,I0014,Sale,25,2025-12-01,REF0035636
MOV035637,O0132,I0056,Stock In,22,2026-07-13,REF0035637
MOV035638,O0120,I0045,Sale,12,2026-05-14,REF0035638
MOV035639,O0390,I0130,Stock In,23,2026-08-03,REF0035639
MOV035640,O0058,I0022,Stock In,2,2026-04-08,REF0035640
MOV035641,O0122,I0052,Stock In,11,2025-11-24,REF0035641
MOV035642,O0201,I0072,Sale,25,2026-05-25,REF0035642
MOV035643,O0273,I0091,Sale,6,2026-06-22,REF0035643
MOV035644,O0113,I0046,Sale,23,2025-10-26,REF0035644
MOV035645,O0500,I0142,Stock In,19,2026-04-07,REF0035645
MOV035646,O0468,I0019,Return,1,2026-01-10,REF0035646
MOV035647,O0231,I0081,Adjustment,25,2026-05-17,REF0035647
MOV035648,O0019,I0192,Stock In,13,2025-12-01,REF0035648
MOV035649,O0006,I0168,Adjustment,10,2025-09-29,REF0035649
MOV035650,O0253,I0088,Transfer,24,2026-03-10,REF0035650
MOV035651,O0049,I0025,Sale,25,2026-01-09,REF0035651
MOV035652,O0330,I0111,Stock In,27,2026-06-14,REF0035652
MOV035653,O0429,I0032,Transfer,8,2025-09-18,REF0035653
MOV035654,O0342,I0115,Stock In,18,2026-03-30,REF0035654
MOV035655,O0395,I0134,Stock In,19,2026-07-11,REF0035655
MOV035656,O0188,I0270,Sale,4,2025-11-24,REF0035656
MOV035657,O0465,I0023,Sale,12,2025-11-29,REF0035657
MOV035658,O0293,I0099,Transfer,16,2026-04-25,REF0035658
MOV035659,O0100,I0024,Return,23,2026-03-11,REF0035659
MOV035660,O0018,I0197,Sale,18,2026-07-30,REF0035660
MOV035661,O0489,I0022,Adjustment,7,2026-05-14,REF0035661
MOV035662,O0200,I0270,Stock In,24,2026-07-19,REF0035662
MOV035663,O0446,I0076,Stock In,27,2026-02-20,REF0035663
MOV035664,O0205,I0075,Stock In,1,2026-08-25,REF0035664
MOV035665,O0004,I0167,Stock In,7,2026-05-20,REF0035665
MOV035666,O0320,I0108,Return,26,2026-06-16,REF0035666
MOV035667,O0304,I0093,Stock In,16,2025-10-28,REF0035667
MOV035668,O0199,I0275,Transfer,12,2026-05-02,REF0035668
MOV035669,O0278,I0088,Adjustment,8,2026-06-28,REF0035669
MOV035670,O0239,I0080,Sale,7,2025-11-04,REF0035670
MOV035671,O0340,I0111,Return,27,2026-06-07,REF0035671
MOV035672,O0068,I0030,Transfer,17,2026-01-24,REF0035672
MOV035673,O0198,I0271,Return,15,2025-09-24,REF0035673
MOV035674,O0194,I0271,Sale,28,2026-04-20,REF0035674
MOV035675,O0103,I0039,Sale,22,2026-03-08,REF0035675
MOV035676,O0388,I0132,Sale,26,2025-12-13,REF0035676
MOV035677,O0231,I0080,Stock In,6,2026-04-08,REF0035677
MOV035678,O0471,I0101,Sale,10,2026-06-02,REF0035678
MOV035679,O0133,I0053,Adjustment,27,2025-12-29,REF0035679
MOV035680,O0429,I0035,Adjustment,22,2026-05-14,REF0035680
MOV035681,O0325,I0112,Sale,18,2026-01-16,REF0035681
MOV035682,O0065,I0030,Sale,2,2026-07-25,REF0035682
MOV035683,O0177,I0061,Stock In,27,2026-05-13,REF0035683
MOV035684,O0283,I0098,Return,29,2026-02-20,REF0035684
MOV035685,O0106,I0039,Return,13,2026-01-12,REF0035685
MOV035686,O0192,I0270,Stock In,27,2026-08-16,REF0035686
MOV035687,O0428,I0034,Adjustment,1,2026-07-16,REF0035687
MOV035688,O0266,I0089,Sale,24,2026-04-23,REF0035688
MOV035689,O0054,I0023,Stock In,9,2025-09-02,REF0035689
MOV035690,O0423,I0032,Stock In,20,2026-06-03,REF0035690
MOV035691,O0197,I0267,Sale,15,2026-01-07,REF0035691
MOV035692,O0430,I0035,Sale,15,2025-09-05,REF0035692
MOV035693,O0082,I0035,Stock In,23,2026-01-23,REF0035693
MOV035694,O0068,I0029,Sale,22,2025-10-23,REF0035694
MOV035695,O0494,I0141,Sale,4,2025-09-04,REF0035695
MOV035696,O0415,I0022,Return,16,2025-10-21,REF0035696
MOV035697,O0226,I0081,Stock In,23,2026-03-05,REF0035697
MOV035698,O0291,I0097,Sale,5,2025-12-29,REF0035698
MOV035699,O0325,I0111,Adjustment,23,2025-10-19,REF0035699
MOV035700,O0042,I0018,Sale,20,2026-04-18,REF0035700
MOV035701,O0279,I0088,Sale,17,2026-06-17,REF0035701
MOV035702,O0022,I0017,Stock In,14,2025-11-09,REF0035702
MOV035703,O0019,I0167,Sale,18,2026-07-17,REF0035703
MOV035704,O0165,I0063,Sale,21,2025-12-10,REF0035704
MOV035705,O0214,I0072,Stock In,5,2026-01-15,REF0035705
MOV035706,O0404,I0142,Sale,20,2026-05-27,REF0035706
MOV035707,O0259,I0087,Sale,1,2026-06-21,REF0035707
MOV035708,O0457,I0052,Sale,9,2026-06-14,REF0035708
MOV035709,O0397,I0135,Sale,2,2026-08-21,REF0035709
MOV035710,O0034,I0002,Sale,4,2026-02-22,REF0035710
MOV035711,O0212,I0073,Sale,4,2026-01-07,REF0035711
MOV035712,O0491,I0141,Stock In,2,2026-07-19,REF0035712
MOV035713,O0178,I0065,Stock In,9,2025-09-18,REF0035713
MOV035714,O0089,I0036,Transfer,13,2026-03-02,REF0035714
MOV035715,O0153,I0060,Sale,6,2026-05-23,REF0035715
MOV035716,O0006,I0169,Sale,15,2026-04-17,REF0035716
MOV035717,O0016,I0161,Transfer,10,2026-06-30,REF0035717
MOV035718,O0042,I0022,Stock In,24,2026-01-25,REF0035718
MOV035719,O0071,I0012,Stock In,3,2025-11-13,REF0035719
MOV035720,O0437,I0053,Adjustment,4,2026-06-16,REF0035720
MOV035721,O0024,I0014,Stock In,29,2026-02-14,REF0035721
MOV035722,O0131,I0056,Adjustment,5,2025-10-27,REF0035722
MOV035723,O0411,I0025,Sale,3,2025-11-25,REF0035723
MOV035724,O0022,I0010,Sale,23,2026-02-03,REF0035724
MOV035725,O0278,I0089,Adjustment,11,2025-10-05,REF0035725
MOV035726,O0150,I0062,Stock In,22,2025-12-02,REF0035726
MOV035727,O0190,I0069,Sale,3,2025-12-17,REF0035727
MOV035728,O0364,I0125,Sale,27,2026-01-31,REF0035728
MOV035729,O0184,I0265,Sale,15,2026-02-04,REF0035729
MOV035730,O0196,I0264,Stock In,19,2026-08-25,REF0035730
MOV035731,O0159,I0059,Return,28,2026-05-07,REF0035731
MOV035732,O0155,I0059,Stock In,10,2026-01-17,REF0035732
MOV035733,O0166,I0059,Sale,16,2026-07-23,REF0035733
MOV035734,O0187,I0273,Sale,20,2025-12-02,REF0035734
MOV035735,O0448,I0076,Stock In,24,2025-12-23,REF0035735
MOV035736,O0101,I0038,Stock In,11,2025-12-23,REF0035736
MOV035737,O0226,I0079,Stock In,17,2026-02-22,REF0035737
MOV035738,O0082,I0032,Transfer,9,2025-10-23,REF0035738
MOV035739,O0291,I0093,Sale,23,2026-07-26,REF0035739
MOV035740,O0050,I0023,Sale,10,2025-09-01,REF0035740
MOV035741,O0235,I0081,Stock In,4,2025-11-23,REF0035741
MOV035742,O0435,I0054,Stock In,6,2026-01-29,REF0035742
MOV035743,O0419,I0020,Sale,29,2026-08-03,REF0035743
MOV035744,O0003,I0195,Return,21,2026-01-12,REF0035744
MOV035745,O0050,I0025,Sale,30,2026-01-27,REF0035745
MOV035746,O0091,I0023,Sale,7,2026-03-24,REF0035746
MOV035747,O0009,I0003,Sale,18,2026-07-09,REF0035747
MOV035748,O0215,I0074,Sale,25,2025-09-14,REF0035748
MOV035749,O0241,I0082,Sale,25,2025-11-27,REF0035749
MOV035750,O0029,I0017,Sale,22,2026-05-11,REF0035750
MOV035751,O0327,I0109,Sale,28,2026-05-19,REF0035751
MOV035752,O0072,I0014,Adjustment,2,2025-09-17,REF0035752
MOV035753,O0005,I0164,Stock In,15,2026-08-23,REF0035753
MOV035754,O0217,I0074,Stock In,30,2026-08-27,REF0035754
MOV035755,O0266,I0088,Sale,21,2026-07-04,REF0035755
MOV035756,O0032,I0161,Sale,5,2025-11-02,REF0035756
MOV035757,O0467,I0021,Transfer,18,2026-01-24,REF0035757
MOV035758,O0387,I0132,Transfer,20,2025-11-09,REF0035758
MOV035759,O0273,I0086,Transfer,11,2025-09-06,REF0035759
MOV035760,O0193,I0263,Adjustment,9,2025-10-16,REF0035760
MOV035761,O0011,I0201,Adjustment,15,2026-04-14,REF0035761
MOV035762,O0070,I0029,Sale,1,2026-05-02,REF0035762
MOV035763,O0271,I0090,Sale,10,2025-11-25,REF0035763
MOV035764,O0070,I0026,Sale,10,2026-04-06,REF0035764
MOV035765,O0015,I0199,Return,22,2026-05-10,REF0035765
MOV035766,O0054,I0024,Sale,5,2025-09-09,REF0035766
MOV035767,O0053,I0020,Adjustment,24,2026-03-18,REF0035767
MOV035768,O0425,I0033,Sale,17,2026-07-22,REF0035768
MOV035769,O0140,I0056,Stock In,11,2026-02-22,REF0035769
MOV035770,O0486,I0021,Return,5,2026-08-25,REF0035770
MOV035771,O0473,I0101,Sale,20,2025-10-12,REF0035771
MOV035772,O0188,I0068,Transfer,13,2026-08-13,REF0035772
MOV035773,O0192,I0272,Stock In,10,2026-03-13,REF0035773
MOV035774,O0032,I0161,Sale,25,2026-06-01,REF0035774
MOV035775,O0384,I0132,Sale,26,2026-03-15,REF0035775
MOV035776,O0333,I0112,Sale,22,2026-02-21,REF0035776
MOV035777,O0068,I0026,Sale,26,2025-10-03,REF0035777
MOV035778,O0462,I0021,Transfer,16,2025-12-20,REF0035778
MOV035779,O0141,I0064,Adjustment,24,2026-01-27,REF0035779
MOV035780,O0078,I0011,Sale,29,2026-07-02,REF0035780
MOV035781,O0340,I0111,Stock In,26,2026-01-19,REF0035781
MOV035782,O0322,I0111,Transfer,7,2026-05-22,REF0035782
MOV035783,O0257,I0089,Stock In,30,2025-11-24,REF0035783
MOV035784,O0175,I0064,Sale,7,2026-07-01,REF0035784
MOV035785,O0333,I0109,Stock In,7,2025-09-11,REF0035785
MOV035786,O0006,I0165,Adjustment,5,2026-01-17,REF0035786
MOV035787,O0110,I0043,Stock In,27,2026-02-10,REF0035787
MOV035788,O0310,I0099,Stock In,11,2026-05-24,REF0035788
MOV035789,O0197,I0276,Sale,28,2026-03-04,REF0035789
MOV035790,O0393,I0137,Sale,2,2026-04-07,REF0035790
MOV035791,O0500,I0139,Stock In,4,2026-08-31,REF0035791
MOV035792,O0196,I0071,Sale,2,2025-10-21,REF0035792
MOV035793,O0228,I0077,Stock In,18,2026-01-24,REF0035793
MOV035794,O0096,I0018,Sale,25,2026-02-05,REF0035794
MOV035795,O0443,I0074,Sale,18,2026-03-03,REF0035795
MOV035796,O0264,I0086,Sale,25,2026-02-05,REF0035796
MOV035797,O0411,I0020,Sale,21,2026-06-26,REF0035797
MOV035798,O0258,I0089,Transfer,26,2026-03-22,REF0035798
MOV035799,O0055,I0022,Stock In,17,2025-10-08,REF0035799
MOV035800,O0333,I0111,Stock In,1,2025-09-10,REF0035800
MOV035801,O0396,I0135,Sale,13,2026-03-17,REF0035801
MOV035802,O0033,I0159,Transfer,18,2025-11-14,REF0035802
MOV035803,O0414,I0023,Sale,16,2026-05-28,REF0035803
MOV035804,O0019,I0003,Sale,10,2026-07-13,REF0035804
MOV035805,O0090,I0034,Return,7,2026-08-17,REF0035805
MOV035806,O0103,I0039,Stock In,17,2026-08-09,REF0035806
MOV035807,O0499,I0141,Stock In,9,2026-06-19,REF0035807
