outlet_id,item_id,inventory_id,minimum_stock,maximum_stock,current_stock,reorder_level,stock_status,last_updated
O0420,I0020,INV003104,28,109,43,31,Healthy,2026-08-31
O0420,I0023,INV003105,15,108,111,15,Healthy,2026-08-31
O0420,I0019,INV003106,18,111,65,26,Healthy,2026-08-31
O0420,I0021,INV003107,10,109,90,17,Healthy,2026-08-31
O0420,I0022,INV003108,22,80,107,27,Healthy,2026-08-31
O0420,I0024,INV003109,15,91,89,22,Healthy,2026-08-31
O0420,I0018,INV003110,23,91,71,28,Healthy,2026-08-31
O0421,I0032,INV003111,16,112,27,20,Healthy,2026-08-31
O0421,I0033,INV003112,21,73,78,21,Healthy,2026-08-31
O0421,I0036,INV003113,18,72,108,19,Healthy,2026-08-31
O0421,I0034,INV003114,30,121,115,35,Healthy,2026-08-31
O0421,I0035,INV003115,22,97,50,28,Healthy,2026-08-31
O0421,I0037,INV003116,28,55,53,35,Healthy,2026-08-31
O0422,I0032,INV003117,8,48,29,17,Healthy,2026-08-31
O0422,I0037,INV003118,22,108,1,24,Critical,2026-08-31
O0422,I0035,INV003119,25,104,75,26,Healthy,2026-08-31
O0422,I0034,INV003120,17,48,15,20,Low Stock,2026-08-31
O0422,I0033,INV003121,25,108,41,28,Healthy,2026-08-31
O0422,I0036,INV003122,21,98,117,23,Healthy,2026-08-31
O0423,I0033,INV003123,25,107,43,29,Healthy,2026-08-31
O0423,I0034,INV003124,26,63,35,28,Healthy,2026-08-31
O0423,I0032,INV003125,30,72,114,37,Healthy,2026-08-31
O0423,I0037,INV003126,13,55,76,15,Healthy,2026-08-31
O0423,I0035,INV003127,18,87,73,27,Healthy,2026-08-31
O0423,I0036,INV003128,8,93,59,15,Healthy,2026-08-31
O0424,I0034,INV003129,17,51,60,20,Healthy,2026-08-31
O0424,I0033,INV003130,12,64,94,17,Healthy,2026-08-31
O0424,I0036,INV003131,13,69,118,14,Healthy,2026-08-31
O0424,I0037,INV003132,25,103,94,33,Healthy,2026-08-31
O0424,I0035,INV003133,25,103,22,30,Low Stock,2026-08-31
O0424,I0032,INV003134,10,98,57,16,Healthy,2026-08-31
O0425,I0034,INV003135,27,65,110,33,Healthy,2026-08-31
O0425,I0037,INV003136,25,120,16,33,Critical,2026-08-31
O0425,I0035,INV003137,21,108,11,21,Low Stock,2026-08-31
O0425,I0033,INV003138,20,115,91,27,Healthy,2026-08-31
O0425,I0032,INV003139,21,102,69,24,Healthy,2026-08-31
O0425,I0036,INV003140,27,93,98,36,Healthy,2026-08-31
O0426,I0032,INV003141,22,105,107,23,Healthy,2026-08-31
O0426,I0035,INV003142,14,97,61,14,Healthy,2026-08-31
O0426,I0036,INV003143,26,73,107,30,Healthy,2026-08-31
O0426,I0034,INV003144,30,107,26,37,Low Stock,2026-08-31
O0426,I0037,INV003145,11,64,35,11,Healthy,2026-08-31
O0426,I0033,INV003146,25,54,20,30,Low Stock,2026-08-31
O0427,I0037,INV003147,22,56,63,23,Healthy,2026-08-31
O0427,I0035,INV003148,26,98,47,35,Healthy,2026-08-31
O0427,I0036,INV003149,18,85,28,22,Healthy,2026-08-31
O0427,I0032,INV003150,12,80,46,16,Healthy,2026-08-31
O0427,I0034,INV003151,20,61,18,21,Low Stock,2026-08-31
O0427,I0033,INV003152,10,50,110,13,Healthy,2026-08-31
O0428,I0034,INV003153,22,93,113,28,Healthy,2026-08-31
O0428,I0035,INV003154,21,64,30,23,Healthy,2026-08-31
O0428,I0036,INV003155,16,104,113,24,Healthy,2026-08-31
O0428,I0032,INV003156,26,97,42,29,Healthy,2026-08-31
O0428,I0037,INV003157,21,60,74,22,Healthy,2026-08-31
O0428,I0033,INV003158,19,49,36,22,Healthy,2026-08-31
O0429,I0037,INV003159,30,107,119,36,Healthy,2026-08-31
O0429,I0032,INV003160,18,70,49,22,Healthy,2026-08-31
O0429,I0034,INV003161,15,47,113,15,Healthy,2026-08-31
O0429,I0035,INV003162,19,99,109,25,Healthy,2026-08-31
O0429,I0036,INV003163,23,73,12,29,Critical,2026-08-31
O0429,I0033,INV003164,23,51,7,29,Critical,2026-08-31
O0430,I0033,INV003165,11,46,80,19,Healthy,2026-08-31
O0430,I0032,INV003166,14,53,18,19,Low Stock,2026-08-31
O0430,I0034,INV003167,22,71,116,28,Healthy,2026-08-31
O0430,I0037,INV003168,15,50,66,15,Healthy,2026-08-31
O0430,I0036,INV003169,14,67,21,19,Healthy,2026-08-31
O0430,I0035,INV003170,23,92,39,27,Healthy,2026-08-31
O0431,I0055,INV003171,14,82,50,15,Healthy,2026-08-31
O0431,I0056,INV003172,29,67,26,29,Low Stock,2026-08-31
O0431,I0053,INV003173,25,121,6,32,Critical,2026-08-31
O0431,I0054,INV003174,9,104,118,9,Healthy,2026-08-31
O0431,I0057,INV003175,22,91,18,31,Low Stock,2026-08-31
O0432,I0056,INV003176,15,104,84,16,Healthy,2026-08-31
O0432,I0057,INV003177,21,99,119,30,Healthy,2026-08-31
O0432,I0054,INV003178,20,66,11,26,Critical,2026-08-31
O0432,I0055,INV003179,21,111,31,23,Healthy,2026-08-31
O0432,I0053,INV003180,14,42,88,22,Healthy,2026-08-31
O0433,I0053,INV003181,24,91,112,28,Healthy,2026-08-31
O0433,I0054,INV003182,12,60,52,21,Healthy,2026-08-31
O0433,I0055,INV003183,15,87,21,24,Low Stock,2026-08-31
O0433,I0057,INV003184,17,72,35,17,Healthy,2026-08-31
O0433,I0056,INV003185,20,45,39,25,Healthy,2026-08-31
O0434,I0056,INV003186,9,84,87,10,Healthy,2026-08-31
O0434,I0053,INV003187,11,56,36,18,Healthy,2026-08-31
O0434,I0054,INV003188,18,92,98,18,Healthy,2026-08-31
O0434,I0055,INV003189,29,102,110,33,Healthy,2026-08-31
O0434,I0057,INV003190,13,57,13,16,Low Stock,2026-08-31
O0435,I0054,INV003191,10,49,77,16,Healthy,2026-08-31
O0435,I0053,INV003192,19,91,11,27,Critical,2026-08-31
O0435,I0056,INV003193,28,66,67,29,Healthy,2026-08-31
O0435,I0057,INV003194,18,93,34,25,Healthy,2026-08-31
O0435,I0055,INV003195,16,106,67,19,Healthy,2026-08-31
O0436,I0057,INV003196,13,55,28,16,Healthy,2026-08-31
O0436,I0053,INV003197,8,92,0,14,Out of Stock,2026-08-31
O0436,I0056,INV003198,10,105,108,16,Healthy,2026-08-31
O0436,I0054,INV003199,10,99,51,18,Healthy,2026-08-31
O0436,I0055,INV003200,8,103,62,16,Healthy,2026-08-31
O0437,I0056,INV003201,18,57,77,18,Healthy,2026-08-31
O0437,I0054,INV003202,23,115,51,32,Healthy,2026-08-31
O0437,I0057,INV003203,19,112,59,26,Healthy,2026-08-31
O0437,I0053,INV003204,21,53,44,21,Healthy,2026-08-31
O0437,I0055,INV003205,16,112,30,16,Healthy,2026-08-31
O0438,I0057,INV003206,20,65,102,26,Healthy,2026-08-31
O0438,I0055,INV003207,14,63,26,19,Healthy,2026-08-31
O0438,I0056,INV003208,25,83,1,28,Critical,2026-08-31
O0438,I0053,INV003209,26,69,85,31,Healthy,2026-08-31
O0438,I0054,INV003210,9,72,77,13,Healthy,2026-08-31
O0439,I0056,INV003211,13,111,103,21,Healthy,2026-08-31
O0439,I0055,INV003212,11,81,60,17,Healthy,2026-08-31
O0439,I0057,INV003213,16,92,81,25,Healthy,2026-08-31
O0439,I0054,INV003214,14,104,117,22,Healthy,2026-08-31
O0439,I0053,INV003215,26,92,21,35,Low Stock,2026-08-31
O0440,I0055,INV003216,8,87,86,13,Healthy,2026-08-31
O0440,I0054,INV003217,12,94,4,20,Critical,2026-08-31
O0440,I0056,INV003218,18,66,40,18,Healthy,2026-08-31
O0440,I0057,INV003219,12,98,0,15,Out of Stock,2026-08-31
O0440,I0053,INV003220,19,113,89,28,Healthy,2026-08-31
O0441,I0072,INV003221,13,102,35,18,Healthy,2026-08-31
O0441,I0076,INV003222,17,100,71,23,Healthy,2026-08-31
O0441,I0075,INV003223,19,103,81,24,Healthy,2026-08-31
O0441,I0074,INV003224,10,48,93,12,Healthy,2026-08-31
O0441,I0073,INV003225,17,101,44,26,Healthy,2026-08-31
O0442,I0074,INV003226,27,56,34,34,Low Stock,2026-08-31
O0442,I0073,INV003227,13,87,41,14,Healthy,2026-08-31
O0442,I0076,INV003228,30,99,53,30,Healthy,2026-08-31
O0442,I0072,INV003229,24,107,17,32,Low Stock,2026-08-31
O0442,I0075,INV003230,30,84,86,36,Healthy,2026-08-31
O0443,I0075,INV003231,9,103,56,15,Healthy,2026-08-31
O0443,I0074,INV003232,18,61,105,21,Healthy,2026-08-31
O0443,I0076,INV003233,14,77,24,15,Healthy,2026-08-31
O0443,I0072,INV003234,16,89,1,19,Critical,2026-08-31
O0443,I0073,INV003235,26,101,111,33,Healthy,2026-08-31
O0444,I0072,INV003236,19,95,25,20,Healthy,2026-08-31
O0444,I0076,INV003237,17,91,98,23,Healthy,2026-08-31
O0444,I0073,INV003238,9,43,112,15,Healthy,2026-08-31
O0444,I0075,INV003239,18,60,24,25,Low Stock,2026-08-31
O0444,I0074,INV003240,29,73,15,32,Critical,2026-08-31
O0445,I0073,INV003241,26,92,64,32,Healthy,2026-08-31
O0445,I0074,INV003242,27,100,118,32,Healthy,2026-08-31
O0445,I0076,INV003243,29,91,71,31,Healthy,2026-08-31
O0445,I0072,INV003244,12,49,117,18,Healthy,2026-08-31
O0445,I0075,INV003245,18,74,111,21,Healthy,2026-08-31
O0446,I0076,INV003246,16,65,117,20,Healthy,2026-08-31
O0446,I0072,INV003247,15,73,98,21,Healthy,2026-08-31
O0446,I0074,INV003248,24,54,51,33,Healthy,2026-08-31
O0446,I0073,INV003249,29,112,87,33,Healthy,2026-08-31
O0446,I0075,INV003250,21,119,97,21,Healthy,2026-08-31
O0447,I0072,INV003251,12,63,8,21,Critical,2026-08-31
O0447,I0075,INV003252,23,86,108,24,Healthy,2026-08-31
O0447,I0074,INV003253,18,75,74,27,Healthy,2026-08-31
O0447,I0073,INV003254,8,60,33,13,Healthy,2026-08-31
O0447,I0076,INV003255,20,95,8,26,Critical,2026-08-31
O0448,I0076,INV003256,11,106,102,11,Healthy,2026-08-31
O0448,I0072,INV003257,19,60,101,26,Healthy,2026-08-31
O0448,I0074,INV003258,14,112,45,14,Healthy,2026-08-31
O0448,I0073,INV003259,10,78,96,13,Healthy,2026-08-31
O0448,I0075,INV003260,26,75,56,28,Healthy,2026-08-31
O0449,I0073,INV003261,25,116,117,27,Healthy,2026-08-31
O0449,I0076,INV003262,18,59,3,18,Critical,2026-08-31
O0449,I0072,INV003263,12,37,79,21,Healthy,2026-08-31
O0449,I0075,INV003264,10,55,54,19,Healthy,2026-08-31
O0449,I0074,INV003265,18,94,54,20,Healthy,2026-08-31
O0450,I0072,INV003266,10,75,102,14,Healthy,2026-08-31
O0450,I0076,INV003267,12,92,96,19,Healthy,2026-08-31
O0450,I0075,INV003268,30,55,15,39,Critical,2026-08-31
O0450,I0074,INV003269,23,111,43,31,Healthy,2026-08-31
O0450,I0073,INV003270,18,44,59,23,Healthy,2026-08-31
O0451,I0050,INV003271,10,50,10,15,Low Stock,2026-08-31
O0451,I0051,INV003272,24,106,70,30,Healthy,2026-08-31
O0451,I0052,INV003273,22,117,90,22,Healthy,2026-08-31
O0451,I0049,INV003274,14,68,4,21,Critical,2026-08-31
O0452,I0050,INV003275,29,102,70,36,Healthy,2026-08-31
O0452,I0049,INV003276,21,74,6,26,Critical,2026-08-31
O0452,I0051,INV003277,18,88,77,27,Healthy,2026-08-31
O0452,I0052,INV003278,29,128,27,31,Low Stock,2026-08-31
O0453,I0049,INV003279,22,84,56,23,Healthy,2026-08-31
O0453,I0052,INV003280,8,93,95,9,Healthy,2026-08-31
O0453,I0050,INV003281,28,54,32,33,Low Stock,2026-08-31
O0453,I0051,INV003282,28,97,12,33,Critical,2026-08-31
O0454,I0049,INV003283,8,99,112,8,Healthy,2026-08-31
O0454,I0050,INV003284,29,100,16,37,Critical,2026-08-31
O0454,I0051,INV003285,28,122,60,29,Healthy,2026-08-31
O0454,I0052,INV003286,14,100,37,16,Healthy,2026-08-31
O0455,I0050,INV003287,15,57,57,15,Healthy,2026-08-31
O0455,I0052,INV003288,17,99,18,21,Low Stock,2026-08-31
O0455,I0049,INV003289,15,48,56,16,Healthy,2026-08-31
O0455,I0051,INV003290,20,62,78,23,Healthy,2026-08-31
O0456,I0049,INV003291,14,50,1,17,Critical,2026-08-31
O0456,I0050,INV003292,20,106,70,26,Healthy,2026-08-31
O0456,I0052,INV003293,19,98,11,21,Low Stock,2026-08-31
O0456,I0051,INV003294,13,62,94,19,Healthy,2026-08-31
O0457,I0050,INV003295,18,77,55,27,Healthy,2026-08-31
O0457,I0052,INV003296,14,77,39,21,Healthy,2026-08-31
O0457,I0049,INV003297,21,114,87,21,Healthy,2026-08-31
O0457,I0051,INV003298,22,121,74,24,Healthy,2026-08-31
O0458,I0051,INV003299,22,94,76,24,Healthy,2026-08-31
O0458,I0050,INV003300,20,54,52,23,Healthy,2026-08-31
O0458,I0049,INV003301,25,105,69,28,Healthy,2026-08-31
O0458,I0052,INV003302,22,118,80,25,Healthy,2026-08-31
O0459,I0050,INV003303,19,81,58,23,Healthy,2026-08-31
O0459,I0049,INV003304,21,95,23,24,Low Stock,2026-08-31
O0459,I0052,INV003305,25,52,98,32,Healthy,2026-08-31
O0459,I0051,INV003306,30,122,51,37,Healthy,2026-08-31
O0460,I0051,INV003307,25,95,60,30,Healthy,2026-08-31
O0460,I0050,INV003308,10,38,52,12,Healthy,2026-08-31
O0460,I0049,INV003309,23,56,110,29,Healthy,2026-08-31
O0460,I0052,INV003310,9,56,23,14,Healthy,2026-08-31
O0461,I0025,INV003311,28,120,104,37,Healthy,2026-08-31
O0461,I0020,INV003312,27,79,12,27,Critical,2026-08-31
O0461,I0022,INV003313,16,51,37,20,Healthy,2026-08-31
O0461,I0019,INV003314,25,107,13,30,Critical,2026-08-31
O0461,I0021,INV003315,19,82,99,28,Healthy,2026-08-31
O0461,I0018,INV003316,11,106,45,14,Healthy,2026-08-31
O0461,I0023,INV003317,9,77,84,9,Healthy,2026-08-31
O0461,I0024,INV003318,11,77,62,19,Healthy,2026-08-31
O0462,I0019,INV003319,20,106,118,22,Healthy,2026-08-31
O0462,I0022,INV003320,28,110,48,33,Healthy,2026-08-31
O0462,I0023,INV003321,25,56,38,26,Healthy,2026-08-31
O0462,I0024,INV003322,17,50,13,24,Low Stock,2026-08-31
O0462,I0025,INV003323,19,104,47,26,Healthy,2026-08-31
O0462,I0021,INV003324,26,51,60,27,Healthy,2026-08-31
O0462,I0020,INV003325,12,67,103,14,Healthy,2026-08-31
O0462,I0018,INV003326,25,87,49,32,Healthy,2026-08-31
O0463,I0018,INV003327,30,95,45,31,Healthy,2026-08-31
O0463,I0024,INV003328,30,84,7,31,Critical,2026-08-31
O0463,I0022,INV003329,18,54,9,18,Critical,2026-08-31
O0463,I0021,INV003330,23,61,67,31,Healthy,2026-08-31
O0463,I0025,INV003331,10,85,78,11,Healthy,2026-08-31
O0463,I0019,INV003332,14,86,59,20,Healthy,2026-08-31
O0463,I0023,INV003333,15,100,9,22,Critical,2026-08-31
O0463,I0020,INV003334,18,96,80,23,Healthy,2026-08-31
O0464,I0025,INV003335,30,63,74,34,Healthy,2026-08-31
O0464,I0021,INV003336,21,51,52,27,Healthy,2026-08-31
O0464,I0023,INV003337,30,111,106,36,Healthy,2026-08-31
O0464,I0018,INV003338,13,82,12,20,Low Stock,2026-08-31
O0464,I0022,INV003339,21,82,54,28,Healthy,2026-08-31
O0464,I0019,INV003340,28,80,104,33,Healthy,2026-08-31
O0464,I0020,INV003341,26,123,32,28,Healthy,2026-08-31
O0464,I0024,INV003342,30,128,63,31,Healthy,2026-08-31
O0465,I0021,INV003343,19,80,105,27,Healthy,2026-08-31
O0465,I0018,INV003344,21,81,9,22,Critical,2026-08-31
O0465,I0023,INV003345,14,77,70,22,Healthy,2026-08-31
O0465,I0019,INV003346,8,68,115,16,Healthy,2026-08-31
O0465,I0022,INV003347,25,89,119,34,Healthy,2026-08-31
O0465,I0020,INV003348,21,50,9,28,Critical,2026-08-31
O0465,I0024,INV003349,15,98,49,15,Healthy,2026-08-31
O0465,I0025,INV003350,29,107,42,33,Healthy,2026-08-31
O0466,I0018,INV003351,26,96,47,31,Healthy,2026-08-31
O0466,I0021,INV003352,10,93,61,12,Healthy,2026-08-31
O0466,I0025,INV003353,14,42,110,21,Healthy,2026-08-31
O0466,I0024,INV003354,27,100,74,29,Healthy,2026-08-31
O0466,I0023,INV003355,13,47,31,15,Healthy,2026-08-31
O0466,I0022,INV003356,20,78,84,25,Healthy,2026-08-31
O0466,I0019,INV003357,19,83,94,27,Healthy,2026-08-31
O0466,I0020,INV003358,8,54,45,10,Healthy,2026-08-31
O0467,I0021,INV003359,27,97,24,36,Low Stock,2026-08-31
O0467,I0025,INV003360,27,66,24,27,Low Stock,2026-08-31
O0467,I0020,INV003361,27,82,47,27,Healthy,2026-08-31
O0467,I0023,INV003362,16,95,3,18,Critical,2026-08-31
O0467,I0019,INV003363,9,87,43,12,Healthy,2026-08-31
O0467,I0022,INV003364,14,48,100,18,Healthy,2026-08-31
O0467,I0018,INV003365,10,56,64,17,Healthy,2026-08-31
O0467,I0024,INV003366,10,68,118,10,Healthy,2026-08-31
O0468,I0022,INV003367,24,103,116,31,Healthy,2026-08-31
O0468,I0018,INV003368,28,89,68,28,Healthy,2026-08-31
O0468,I0021,INV003369,9,73,117,14,Healthy,2026-08-31
O0468,I0020,INV003370,19,74,8,27,Critical,2026-08-31
O0468,I0025,INV003371,16,95,108,17,Healthy,2026-08-31
O0468,I0019,INV003372,25,70,54,31,Healthy,2026-08-31
O0468,I0024,INV003373,15,48,37,24,Healthy,2026-08-31
O0468,I0023,INV003374,10,105,105,14,Healthy,2026-08-31
O0469,I0021,INV003375,9,44,53,13,Healthy,2026-08-31
O0469,I0025,INV003376,16,88,90,22,Healthy,2026-08-31
O0469,I0022,INV003377,8,71,85,12,Healthy,2026-08-31
O0469,I0018,INV003378,25,86,16,29,Low Stock,2026-08-31
O0469,I0024,INV003379,27,65,34,29,Healthy,2026-08-31
O0469,I0020,INV003380,17,47,5,17,Critical,2026-08-31
O0469,I0019,INV003381,10,56,92,14,Healthy,2026-08-31
O0469,I0023,INV003382,25,68,39,29,Healthy,2026-08-31
O0470,I0022,INV003383,26,61,99,29,Healthy,2026-08-31
O0470,I0024,INV003384,29,105,107,38,Healthy,2026-08-31
O0470,I0025,INV003385,10,94,46,16,Healthy,2026-08-31
O0470,I0018,INV003386,12,38,112,13,Healthy,2026-08-31
O0470,I0021,INV003387,12,84,104,12,Healthy,2026-08-31
O0470,I0023,INV003388,12,43,14,20,Low Stock,2026-08-31
O0470,I0020,INV003389,28,114,92,33,Healthy,2026-08-31
O0470,I0019,INV003390,23,107,15,32,Critical,2026-08-31
O0471,I0101,INV003391,30,121,85,30,Healthy,2026-08-31
O0471,I0103,INV003392,18,113,119,20,Healthy,2026-08-31
O0471,I0100,INV003393,14,95,118,18,Healthy,2026-08-31
O0471,I0102,INV003394,11,108,48,16,Healthy,2026-08-31
O0471,I0104,INV003395,19,102,47,23,Healthy,2026-08-31
O0472,I0104,INV003396,8,80,63,10,Healthy,2026-08-31
O0472,I0100,INV003397,28,59,77,30,Healthy,2026-08-31
O0472,I0103,INV003398,26,102,0,35,Out of Stock,2026-08-31
O0472,I0101,INV003399,17,78,15,21,Low Stock,2026-08-31
O0472,I0102,INV003400,22,77,26,27,Low Stock,2026-08-31
O0473,I0104,INV003401,16,64,71,19,Healthy,2026-08-31
O0473,I0100,INV003402,27,74,61,29,Healthy,2026-08-31
O0473,I0102,INV003403,15,47,96,16,Healthy,2026-08-31
O0473,I0101,INV003404,27,107,37,35,Healthy,2026-08-31
O0473,I0103,INV003405,8,47,13,12,Healthy,2026-08-31
O0474,I0100,INV003406,30,120,87,37,Healthy,2026-08-31
O0474,I0104,INV003407,19,88,36,21,Healthy,2026-08-31
O0474,I0102,INV003408,12,79,109,13,Healthy,2026-08-31
O0474,I0103,INV003409,26,110,0,30,Out of Stock,2026-08-31
O0474,I0101,INV003410,11,87,97,13,Healthy,2026-08-31
O0475,I0100,INV003411,13,102,77,19,Healthy,2026-08-31
O0475,I0101,INV003412,28,76,91,37,Healthy,2026-08-31
O0475,I0104,INV003413,21,46,74,24,Healthy,2026-08-31
O0475,I0102,INV003414,24,85,45,32,Healthy,2026-08-31
O0475,I0103,INV003415,28,97,107,28,Healthy,2026-08-31
O0476,I0101,INV003416,10,50,94,18,Healthy,2026-08-31
O0476,I0104,INV003417,30,89,49,36,Healthy,2026-08-31
O0476,I0102,INV003418,23,71,34,32,Healthy,2026-08-31
O0476,I0103,INV003419,15,104,90,22,Healthy,2026-08-31
O0476,I0100,INV003420,9,91,53,18,Healthy,2026-08-31
O0477,I0104,INV003421,15,85,46,22,Healthy,2026-08-31
O0477,I0103,INV003422,10,77,41,17,Healthy,2026-08-31
O0477,I0102,INV003423,15,102,119,21,Healthy,2026-08-31
O0477,I0100,INV003424,11,110,54,16,Healthy,2026-08-31
O0477,I0101,INV003425,25,93,18,31,Low Stock,2026-08-31
O0478,I0102,INV003426,11,55,67,14,Healthy,2026-08-31
O0478,I0103,INV003427,12,99,17,20,Low Stock,2026-08-31
O0478,I0100,INV003428,30,118,107,32,Healthy,2026-08-31
O0478,I0101,INV003429,24,88,6,28,Critical,2026-08-31
O0478,I0104,INV003430,12,85,63,15,Healthy,2026-08-31
O0479,I0104,INV003431,20,54,26,23,Healthy,2026-08-31
O0479,I0102,INV003432,18,96,31,23,Healthy,2026-08-31
O0479,I0101,INV003433,15,97,28,20,Healthy,2026-08-31
O0479,I0100,INV003434,28,116,10,34,Critical,2026-08-31
O0479,I0103,INV003435,19,79,81,23,Healthy,2026-08-31
O0480,I0100,INV003436,25,91,12,32,Critical,2026-08-31
O0480,I0102,INV003437,10,99,86,16,Healthy,2026-08-31
O0480,I0103,INV003438,14,108,44,19,Healthy,2026-08-31
O0480,I0104,INV003439,14,77,97,17,Healthy,2026-08-31
O0480,I0101,INV003440,14,57,44,16,Healthy,2026-08-31
O0481,I0022,INV003441,14,92,36,23,Healthy,2026-08-31
O0481,I0020,INV003442,24,99,23,33,Low Stock,2026-08-31
O0481,I0023,INV003443,15,89,114,16,Healthy,2026-08-31
O0481,I0025,INV003444,16,73,52,25,Healthy,2026-08-31
O0481,I0024,INV003445,8,88,104,11,Healthy,2026-08-31
O0481,I0018,INV003446,19,61,12,27,Critical,2026-08-31
O0481,I0019,INV003447,20,54,32,26,Healthy,2026-08-31
O0481,I0021,INV003448,24,54,72,25,Healthy,2026-08-31
O0482,I0020,INV003449,13,48,57,21,Healthy,2026-08-31
O0482,I0025,INV003450,30,70,65,32,Healthy,2026-08-31
O0482,I0019,INV003451,11,40,54,14,Healthy,2026-08-31
O0482,I0018,INV003452,11,62,107,13,Healthy,2026-08-31
O0482,I0024,INV003453,13,56,114,14,Healthy,2026-08-31
O0482,I0021,INV003454,11,64,79,16,Healthy,2026-08-31
O0482,I0023,INV003455,22,78,94,29,Healthy,2026-08-31
O0482,I0022,INV003456,19,66,111,19,Healthy,2026-08-31
O0483,I0023,INV003457,13,97,54,18,Healthy,2026-08-31
O0483,I0024,INV003458,14,96,78,14,Healthy,2026-08-31
O0483,I0022,INV003459,30,60,32,32,Low Stock,2026-08-31
O0483,I0018,INV003460,28,116,38,33,Healthy,2026-08-31
O0483,I0021,INV003461,26,120,5,35,Critical,2026-08-31
O0483,I0020,INV003462,11,94,23,12,Healthy,2026-08-31
O0483,I0019,INV003463,9,98,106,16,Healthy,2026-08-31
O0483,I0025,INV003464,19,85,28,27,Healthy,2026-08-31
O0484,I0023,INV003465,17,111,53,26,Healthy,2026-08-31
O0484,I0018,INV003466,13,107,118,20,Healthy,2026-08-31
O0484,I0019,INV003467,13,97,59,20,Healthy,2026-08-31
O0484,I0020,INV003468,26,122,119,30,Healthy,2026-08-31
O0484,I0025,INV003469,20,60,70,27,Healthy,2026-08-31
O0484,I0021,INV003470,8,97,65,17,Healthy,2026-08-31
O0484,I0022,INV003471,8,105,79,16,Healthy,2026-08-31
O0484,I0024,INV003472,24,116,8,32,Critical,2026-08-31
O0485,I0018,INV003473,16,47,20,25,Low Stock,2026-08-31
O0485,I0019,INV003474,21,82,42,27,Healthy,2026-08-31
O0485,I0021,INV003475,8,63,53,11,Healthy,2026-08-31
O0485,I0025,INV003476,15,62,50,21,Healthy,2026-08-31
O0485,I0022,INV003477,16,99,117,16,Healthy,2026-08-31
O0485,I0024,INV003478,17,75,60,20,Healthy,2026-08-31
O0485,I0023,INV003479,23,96,33,27,Healthy,2026-08-31
O0485,I0020,INV003480,26,107,68,31,Healthy,2026-08-31
O0486,I0023,INV003481,8,64,81,16,Healthy,2026-08-31
O0486,I0025,INV003482,27,89,27,36,Low Stock,2026-08-31
O0486,I0024,INV003483,13,60,80,19,Healthy,2026-08-31
O0486,I0022,INV003484,9,45,98,17,Healthy,2026-08-31
O0486,I0021,INV003485,22,79,3,29,Critical,2026-08-31
O0486,I0018,INV003486,20,119,96,23,Healthy,2026-08-31
O0486,I0020,INV003487,18,67,22,21,Healthy,2026-08-31
O0486,I0019,INV003488,20,111,51,28,Healthy,2026-08-31
O0487,I0018,INV003489,29,68,20,34,Low Stock,2026-08-31
O0487,I0025,INV003490,24,107,98,31,Healthy,2026-08-31
O0487,I0022,INV003491,24,58,89,25,Healthy,2026-08-31
O0487,I0020,INV003492,9,35,19,11,Healthy,2026-08-31
O0487,I0024,INV003493,28,57,68,36,Healthy,2026-08-31
O0487,I0023,INV003494,28,114,78,32,Healthy,2026-08-31
O0487,I0019,INV003495,21,102,34,29,Healthy,2026-08-31
O0487,I0021,INV003496,10,38,53,12,Healthy,2026-08-31
O0488,I0020,INV003497,24,84,107,25,Healthy,2026-08-31
O0488,I0024,INV003498,26,68,13,35,Critical,2026-08-31
O0488,I0022,INV003499,16,55,75,16,Healthy,2026-08-31
O0488,I0018,INV003500,16,44,81,17,Healthy,2026-08-31
O0488,I0019,INV003501,12,85,56,12,Healthy,2026-08-31
O0488,I0021,INV003502,26,122,65,26,Healthy,2026-08-31
O0488,I0025,INV003503,26,85,87,29,Healthy,2026-08-31
O0488,I0023,INV003504,24,85,95,29,Healthy,2026-08-31
O0489,I0023,INV003505,20,101,116,22,Healthy,2026-08-31
O0489,I0020,INV003506,20,111,50,21,Healthy,2026-08-31
O0489,I0019,INV003507,23,114,87,29,Healthy,2026-08-31
O0489,I0025,INV003508,22,116,117,27,Healthy,2026-08-31
O0489,I0022,INV003509,11,109,21,11,Healthy,2026-08-31
O0489,I0018,INV003510,23,94,87,29,Healthy,2026-08-31
O0489,I0021,INV003511,28,103,111,28,Healthy,2026-08-31
O0489,I0024,INV003512,30,87,90,37,Healthy,2026-08-31
O0490,I0018,INV003513,28,77,57,28,Healthy,2026-08-31
O0490,I0023,INV003514,10,74,87,16,Healthy,2026-08-31
O0490,I0020,INV003515,13,107,110,15,Healthy,2026-08-31
O0490,I0019,INV003516,25,68,66,29,Healthy,2026-08-31
O0490,I0025,INV003517,21,90,25,29,Low Stock,2026-08-31
O0490,I0022,INV003518,20,114,50,27,Healthy,2026-08-31
O0490,I0021,INV003519,23,91,16,31,Low Stock,2026-08-31
O0490,I0024,INV003520,10,79,61,16,Healthy,2026-08-31
O0491,I0140,INV003521,23,49,31,30,Healthy,2026-08-31
