attendance_id,staff_id,date,status,hours_worked
A016601,S01661,2026-08-01,Half Day,3.5
A016602,S01661,2026-08-02,Present,8.2
A016603,S01661,2026-08-03,Absent,0.0
A016604,S01661,2026-08-04,Present,7.1
A016605,S01661,2026-08-05,Present,7.8
A016606,S01661,2026-08-06,Present,8.1
A016607,S01661,2026-08-07,Present,8.3
A016608,S01661,2026-08-08,Absent,0.0
A016609,S01661,2026-08-09,Present,7.1
A016610,S01661,2026-08-10,Present,8.9
A016611,S01662,2026-08-01,Present,7.2
A016612,S01662,2026-08-02,Present,8.9
A016613,S01662,2026-08-03,Present,7.0
A016614,S01662,2026-08-04,Present,7.4
A016615,S01662,2026-08-05,Present,7.1
A016616,S01662,2026-08-06,Present,9.8
A016617,S01662,2026-08-07,Present,9.9
A016618,S01662,2026-08-08,Present,8.4
A016619,S01662,2026-08-09,Present,7.7
A016620,S01662,2026-08-10,Present,7.2
A016621,S01663,2026-08-01,Present,9.9
A016622,S01663,2026-08-02,Present,7.1
A016623,S01663,2026-08-03,Present,7.1
A016624,S01663,2026-08-04,Present,7.7
A016625,S01663,2026-08-05,Present,9.6
A016626,S01663,2026-08-06,Present,8.0
A016627,S01663,2026-08-07,Half Day,4.8
A016628,S01663,2026-08-08,Present,7.5
A016629,S01663,2026-08-09,Absent,0.0
A016630,S01663,2026-08-10,Present,9.2
A016631,S01664,2026-08-01,Present,8.8
A016632,S01664,2026-08-02,Present,7.1
A016633,S01664,2026-08-03,Present,7.4
A016634,S01664,2026-08-04,Present,7.5
A016635,S01664,2026-08-05,Half Day,3.6
A016636,S01664,2026-08-06,Present,9.1
A016637,S01664,2026-08-07,Present,9.2
A016638,S01664,2026-08-08,Absent,0.0
A016639,S01664,2026-08-09,Present,8.5
A016640,S01664,2026-08-10,Present,7.7
A016641,S01665,2026-08-01,Present,8.6
A016642,S01665,2026-08-02,Present,7.8
A016643,S01665,2026-08-03,Present,9.8
A016644,S01665,2026-08-04,Present,9.6
A016645,S01665,2026-08-05,Present,9.1
A016646,S01665,2026-08-06,Present,9.2
A016647,S01665,2026-08-07,Present,9.7
A016648,S01665,2026-08-08,Present,9.8
A016649,S01665,2026-08-09,Present,7.3
A016650,S01665,2026-08-10,Half Day,5.0
A016651,S01666,2026-08-01,Absent,0.0
A016652,S01666,2026-08-02,Present,9.1
A016653,S01666,2026-08-03,Present,7.7
A016654,S01666,2026-08-04,Present,8.0
A016655,S01666,2026-08-05,Present,7.7
A016656,S01666,2026-08-06,Present,8.6
A016657,S01666,2026-08-07,Present,8.4
A016658,S01666,2026-08-08,Absent,0.0
A016659,S01666,2026-08-09,Present,9.2
A016660,S01666,2026-08-10,Present,7.9
A016661,S01667,2026-08-01,Half Day,4.7
A016662,S01667,2026-08-02,Half Day,4.1
A016663,S01667,2026-08-03,Present,9.1
A016664,S01667,2026-08-04,Present,9.9
A016665,S01667,2026-08-05,Present,8.9
A016666,S01667,2026-08-06,Half Day,5.0
A016667,S01667,2026-08-07,Half Day,3.5
A016668,S01667,2026-08-08,Present,9.9
A016669,S01667,2026-08-09,Present,9.4
A016670,S01667,2026-08-10,Present,8.5
A016671,S01668,2026-08-01,Present,9.1
A016672,S01668,2026-08-02,Present,7.5
A016673,S01668,2026-08-03,Present,9.4
A016674,S01668,2026-08-04,Present,7.5
A016675,S01668,2026-08-05,Present,8.3
A016676,S01668,2026-08-06,Present,8.8
A016677,S01668,2026-08-07,Present,9.8
A016678,S01668,2026-08-08,Present,7.9
A016679,S01668,2026-08-09,Present,8.7
A016680,S01668,2026-08-10,Present,7.2
A016681,S01669,2026-08-01,Present,7.4
A016682,S01669,2026-08-02,Present,9.1
A016683,S01669,2026-08-03,Present,7.1
A016684,S01669,2026-08-04,Absent,0.0
A016685,S01669,2026-08-05,Present,9.1
A016686,S01669,2026-08-06,Absent,0.0
A016687,S01669,2026-08-07,Present,8.0
A016688,S01669,2026-08-08,Present,8.4
A016689,S01669,2026-08-09,Present,7.3
A016690,S01669,2026-08-10,Present,8.5
A016691,S01670,2026-08-01,Present,9.6
A016692,S01670,2026-08-02,Present,8.2
A016693,S01670,2026-08-03,Half Day,4.3
A016694,S01670,2026-08-04,Present,7.8
A016695,S01670,2026-08-05,Half Day,4.8
A016696,S01670,2026-08-06,Present,9.5
A016697,S01670,2026-08-07,Present,7.1
A016698,S01670,2026-08-08,Present,8.7
A016699,S01670,2026-08-09,Present,9.1
A016700,S01670,2026-08-10,Present,7.3
A016701,S01671,2026-08-01,Present,7.9
A016702,S01671,2026-08-02,Present,9.0
A016703,S01671,2026-08-03,Present,7.9
A016704,S01671,2026-08-04,Present,7.2
A016705,S01671,2026-08-05,Present,9.4
A016706,S01671,2026-08-06,Present,9.4
A016707,S01671,2026-08-07,Present,8.7
A016708,S01671,2026-08-08,Present,9.2
A016709,S01671,2026-08-09,Present,7.8
A016710,S01671,2026-08-10,Present,8.0
A016711,S01672,2026-08-01,Present,8.8
A016712,S01672,2026-08-02,Present,9.1
A016713,S01672,2026-08-03,Present,9.2
A016714,S01672,2026-08-04,Present,7.4
A016715,S01672,2026-08-05,Present,8.4
A016716,S01672,2026-08-06,Present,8.7
A016717,S01672,2026-08-07,Present,7.0
A016718,S01672,2026-08-08,Present,8.1
A016719,S01672,2026-08-09,Absent,0.0
A016720,S01672,2026-08-10,Present,8.2
A016721,S01673,2026-08-01,Present,8.5
A016722,S01673,2026-08-02,Present,9.6
A016723,S01673,2026-08-03,Present,9.5
A016724,S01673,2026-08-04,Present,9.1
A016725,S01673,2026-08-05,Absent,0.0
A016726,S01673,2026-08-06,Present,9.4
A016727,S01673,2026-08-07,Present,9.6
A016728,S01673,2026-08-08,Present,8.9
A016729,S01673,2026-08-09,Present,9.4
A016730,S01673,2026-08-10,Half Day,4.2
A016731,S01674,2026-08-01,Present,9.7
A016732,S01674,2026-08-02,Present,7.6
A016733,S01674,2026-08-03,Present,9.6
A016734,S01674,2026-08-04,Present,9.9
A016735,S01674,2026-08-05,Half Day,4.7
A016736,S01674,2026-08-06,Present,8.5
A016737,S01674,2026-08-07,Present,9.3
A016738,S01674,2026-08-08,Absent,0.0
A016739,S01674,2026-08-09,Present,7.2
A016740,S01674,2026-08-10,Present,9.8
A016741,S01675,2026-08-01,Present,8.2
A016742,S01675,2026-08-02,Present,8.1
A016743,S01675,2026-08-03,Present,8.8
A016744,S01675,2026-08-04,Half Day,3.6
A016745,S01675,2026-08-05,Half Day,3.2
A016746,S01675,2026-08-06,Present,8.2
A016747,S01675,2026-08-07,Present,7.3
A016748,S01675,2026-08-08,Absent,0.0
A016749,S01675,2026-08-09,Present,9.0
A016750,S01675,2026-08-10,Half Day,4.7
A016751,S01676,2026-08-01,Present,8.6
A016752,S01676,2026-08-02,Present,9.9
A016753,S01676,2026-08-03,Present,9.8
A016754,S01676,2026-08-04,Present,9.2
A016755,S01676,2026-08-05,Absent,0.0
A016756,S01676,2026-08-06,Half Day,3.2
A016757,S01676,2026-08-07,Present,7.1
A016758,S01676,2026-08-08,Present,9.1
A016759,S01676,2026-08-09,Present,8.2
A016760,S01676,2026-08-10,Present,7.8
A016761,S01677,2026-08-01,Present,9.3
A016762,S01677,2026-08-02,Present,9.7
A016763,S01677,2026-08-03,Present,7.7
A016764,S01677,2026-08-04,Present,8.4
A016765,S01677,2026-08-05,Absent,0.0
A016766,S01677,2026-08-06,Present,9.8
A016767,S01677,2026-08-07,Present,7.0
A016768,S01677,2026-08-08,Present,8.9
A016769,S01677,2026-08-09,Present,9.7
A016770,S01677,2026-08-10,Present,9.3
A016771,S01678,2026-08-01,Present,8.5
A016772,S01678,2026-08-02,Present,8.9
A016773,S01678,2026-08-03,Present,7.7
A016774,S01678,2026-08-04,Present,7.7
A016775,S01678,2026-08-05,Present,9.6
A016776,S01678,2026-08-06,Present,7.1
A016777,S01678,2026-08-07,Present,7.8
A016778,S01678,2026-08-08,Present,7.4
A016779,S01678,2026-08-09,Absent,0.0
A016780,S01678,2026-08-10,Present,7.6
A016781,S01679,2026-08-01,Present,7.3
A016782,S01679,2026-08-02,Present,10.0
A016783,S01679,2026-08-03,Present,9.5
A016784,S01679,2026-08-04,Absent,0.0
A016785,S01679,2026-08-05,Present,9.8
A016786,S01679,2026-08-06,Present,9.0
A016787,S01679,2026-08-07,Present,7.1
A016788,S01679,2026-08-08,Present,9.6
A016789,S01679,2026-08-09,Present,10.0
A016790,S01679,2026-08-10,Half Day,4.6
A016791,S01680,2026-08-01,Present,8.0
A016792,S01680,2026-08-02,Present,9.6
A016793,S01680,2026-08-03,Present,9.8
A016794,S01680,2026-08-04,Present,8.2
A016795,S01680,2026-08-05,Present,9.5
A016796,S01680,2026-08-06,Half Day,4.3
A016797,S01680,2026-08-07,Present,8.8
A016798,S01680,2026-08-08,Present,8.8
A016799,S01680,2026-08-09,Present,8.6
A016800,S01680,2026-08-10,Present,7.5
A016801,S01681,2026-08-01,Present,7.7
A016802,S01681,2026-08-02,Present,8.3
A016803,S01681,2026-08-03,Present,7.6
A016804,S01681,2026-08-04,Present,8.7
A016805,S01681,2026-08-05,Present,10.0
A016806,S01681,2026-08-06,Present,9.0
A016807,S01681,2026-08-07,Absent,0.0
A016808,S01681,2026-08-08,Absent,0.0
A016809,S01681,2026-08-09,Present,8.2
A016810,S01681,2026-08-10,Present,9.2
A016811,S01682,2026-08-01,Half Day,4.3
A016812,S01682,2026-08-02,Present,9.7
A016813,S01682,2026-08-03,Present,8.7
A016814,S01682,2026-08-04,Present,8.0
A016815,S01682,2026-08-05,Present,8.3
A016816,S01682,2026-08-06,Present,7.4
A016817,S01682,2026-08-07,Absent,0.0
A016818,S01682,2026-08-08,Present,7.6
A016819,S01682,2026-08-09,Present,8.6
A016820,S01682,2026-08-10,Absent,0.0
A016821,S01683,2026-08-01,Present,7.6
A016822,S01683,2026-08-02,Present,9.0
A016823,S01683,2026-08-03,Present,9.7
A016824,S01683,2026-08-04,Present,8.7
A016825,S01683,2026-08-05,Present,8.9
A016826,S01683,2026-08-06,Present,8.8
A016827,S01683,2026-08-07,Present,9.1
A016828,S01683,2026-08-08,Present,7.2
A016829,S01683,2026-08-09,Present,8.7
A016830,S01683,2026-08-10,Present,9.0
A016831,S01684,2026-08-01,Present,7.9
A016832,S01684,2026-08-02,Present,7.9
A016833,S01684,2026-08-03,Present,8.8
A016834,S01684,2026-08-04,Present,7.5
A016835,S01684,2026-08-05,Present,7.5
A016836,S01684,2026-08-06,Present,7.4
A016837,S01684,2026-08-07,Present,9.5
A016838,S01684,2026-08-08,Present,9.4
A016839,S01684,2026-08-09,Present,9.4
A016840,S01684,2026-08-10,Present,8.8
A016841,S01685,2026-08-01,Half Day,3.6
A016842,S01685,2026-08-02,Present,7.2
A016843,S01685,2026-08-03,Present,8.2
A016844,S01685,2026-08-04,Present,7.2
A016845,S01685,2026-08-05,Half Day,4.8
A016846,S01685,2026-08-06,Present,7.3
A016847,S01685,2026-08-07,Present,7.9
A016848,S01685,2026-08-08,Present,7.9
A016849,S01685,2026-08-09,Present,9.8
A016850,S01685,2026-08-10,Present,8.1
A016851,S01686,2026-08-01,Present,7.6
A016852,S01686,2026-08-02,Present,9.3
A016853,S01686,2026-08-03,Present,9.1
A016854,S01686,2026-08-04,Present,9.2
A016855,S01686,2026-08-05,Present,7.1
A016856,S01686,2026-08-06,Present,8.6
A016857,S01686,2026-08-07,Half Day,3.5
A016858,S01686,2026-08-08,Present,8.7
A016859,S01686,2026-08-09,Present,7.2
A016860,S01686,2026-08-10,Present,9.8
A016861,S01687,2026-08-01,Half Day,4.3
A016862,S01687,2026-08-02,Present,9.4
A016863,S01687,2026-08-03,Present,7.8
A016864,S01687,2026-08-04,Present,9.3
A016865,S01687,2026-08-05,Present,7.2
A016866,S01687,2026-08-06,Present,7.2
A016867,S01687,2026-08-07,Present,9.0
A016868,S01687,2026-08-08,Present,8.0
A016869,S01687,2026-08-09,Present,7.9
A016870,S01687,2026-08-10,Absent,0.0
A016871,S01688,2026-08-01,Half Day,3.9
A016872,S01688,2026-08-02,Present,8.0
A016873,S01688,2026-08-03,Present,8.7
A016874,S01688,2026-08-04,Present,8.0
A016875,S01688,2026-08-05,Present,7.5
A016876,S01688,2026-08-06,Present,7.9
A016877,S01688,2026-08-07,Present,8.2
A016878,S01688,2026-08-08,Present,9.1
A016879,S01688,2026-08-09,Absent,0.0
A016880,S01688,2026-08-10,Absent,0.0
A016881,S01689,2026-08-01,Present,8.9
A016882,S01689,2026-08-02,Present,7.8
A016883,S01689,2026-08-03,Present,7.1
A016884,S01689,2026-08-04,Present,9.0
A016885,S01689,2026-08-05,Present,7.1
A016886,S01689,2026-08-06,Present,9.2
A016887,S01689,2026-08-07,Present,7.8
A016888,S01689,2026-08-08,Present,8.7
A016889,S01689,2026-08-09,Present,7.2
A016890,S01689,2026-08-10,Present,9.3
A016891,S01690,2026-08-01,Present,8.7
A016892,S01690,2026-08-02,Present,8.8
A016893,S01690,2026-08-03,Present,7.5
A016894,S01690,2026-08-04,Present,9.9
A016895,S01690,2026-08-05,Half Day,4.1
A016896,S01690,2026-08-06,Present,8.6
A016897,S01690,2026-08-07,Half Day,3.9
A016898,S01690,2026-08-08,Present,7.3
A016899,S01690,2026-08-09,Present,9.2
A016900,S01690,2026-08-10,Present,9.0
A016901,S01691,2026-08-01,Present,8.0
A016902,S01691,2026-08-02,Present,9.3
A016903,S01691,2026-08-03,Present,9.6
A016904,S01691,2026-08-04,Present,7.3
A016905,S01691,2026-08-05,Present,7.9
A016906,S01691,2026-08-06,Present,7.1
A016907,S01691,2026-08-07,Present,8.5
A016908,S01691,2026-08-08,Present,7.7
A016909,S01691,2026-08-09,Present,8.7
A016910,S01691,2026-08-10,Present,7.3
A016911,S01692,2026-08-01,Present,8.4
A016912,S01692,2026-08-02,Present,7.6
A016913,S01692,2026-08-03,Present,7.9
A016914,S01692,2026-08-04,Present,8.2
A016915,S01692,2026-08-05,Present,9.8
A016916,S01692,2026-08-06,Present,8.5
A016917,S01692,2026-08-07,Present,8.6
A016918,S01692,2026-08-08,Present,8.1
A016919,S01692,2026-08-09,Absent,0.0
A016920,S01692,2026-08-10,Present,10.0
A016921,S01693,2026-08-01,Present,9.6
A016922,S01693,2026-08-02,Absent,0.0
A016923,S01693,2026-08-03,Half Day,3.7
A016924,S01693,2026-08-04,Present,9.5
A016925,S01693,2026-08-05,Present,8.7
A016926,S01693,2026-08-06,Half Day,3.0
A016927,S01693,2026-08-07,Present,9.6
A016928,S01693,2026-08-08,Present,8.7
A016929,S01693,2026-08-09,Present,7.1
A016930,S01693,2026-08-10,Half Day,3.9
A016931,S01694,2026-08-01,Present,9.2
A016932,S01694,2026-08-02,Present,9.6
A016933,S01694,2026-08-03,Present,9.4
A016934,S01694,2026-08-04,Present,8.2
A016935,S01694,2026-08-05,Present,7.8
A016936,S01694,2026-08-06,Present,8.5
A016937,S01694,2026-08-07,Present,8.0
A016938,S01694,2026-08-08,Present,7.5
A016939,S01694,2026-08-09,Absent,0.0
A016940,S01694,2026-08-10,Present,8.0
A016941,S01695,2026-08-01,Present,8.7
A016942,S01695,2026-08-02,Present,8.1
A016943,S01695,2026-08-03,Half Day,3.5
A016944,S01695,2026-08-04,Absent,0.0
A016945,S01695,2026-08-05,Present,8.7
A016946,S01695,2026-08-06,Present,7.9
A016947,S01695,2026-08-07,Absent,0.0
A016948,S01695,2026-08-08,Present,8.1
A016949,S01695,2026-08-09,Present,7.9
A016950,S01695,2026-08-10,Present,8.6
A016951,S01696,2026-08-01,Present,7.4
A016952,S01696,2026-08-02,Present,8.0
A016953,S01696,2026-08-03,Present,8.0
A016954,S01696,2026-08-04,Present,8.9
A016955,S01696,2026-08-05,Present,9.6
A016956,S01696,2026-08-06,Present,7.9
A016957,S01696,2026-08-07,Present,7.1
A016958,S01696,2026-08-08,Present,7.0
A016959,S01696,2026-08-09,Present,8.7
A016960,S01696,2026-08-10,Present,9.4
A016961,S01697,2026-08-01,Present,7.5
A016962,S01697,2026-08-02,Present,8.4
A016963,S01697,2026-08-03,Present,8.5
A016964,S01697,2026-08-04,Absent,0.0
A016965,S01697,2026-08-05,Present,8.1
A016966,S01697,2026-08-06,Present,7.8
A016967,S01697,2026-08-07,Present,7.7
A016968,S01697,2026-08-08,Present,8.2
A016969,S01697,2026-08-09,Present,9.1
A016970,S01697,2026-08-10,Present,8.2
A016971,S01698,2026-08-01,Present,7.5
A016972,S01698,2026-08-02,Present,9.9
A016973,S01698,2026-08-03,Half Day,3.2
A016974,S01698,2026-08-04,Present,7.3
A016975,S01698,2026-08-05,Present,9.7
A016976,S01698,2026-08-06,Present,9.0
A016977,S01698,2026-08-07,Present,9.6
A016978,S01698,2026-08-08,Present,8.8
A016979,S01698,2026-08-09,Present,7.0
A016980,S01698,2026-08-10,Present,8.8
A016981,S01699,2026-08-01,Present,8.7
A016982,S01699,2026-08-02,Absent,0.0
A016983,S01699,2026-08-03,Present,7.6
A016984,S01699,2026-08-04,Present,8.5
A016985,S01699,2026-08-05,Present,9.7
A016986,S01699,2026-08-06,Present,7.9
A016987,S01699,2026-08-07,Absent,0.0
A016988,S01699,2026-08-08,Present,7.9
A016989,S01699,2026-08-09,Present,8.3
A016990,S01699,2026-08-10,Present,9.9
A016991,S01700,2026-08-01,Present,7.6
A016992,S01700,2026-08-02,Half Day,3.9
A016993,S01700,2026-08-03,Present,9.3
A016994,S01700,2026-08-04,Half Day,3.9
A016995,S01700,2026-08-05,Present,8.4
A016996,S01700,2026-08-06,Absent,0.0
A016997,S01700,2026-08-07,Absent,0.0
A016998,S01700,2026-08-08,Present,10.0
A016999,S01700,2026-08-09,Present,9.9
A017000,S01700,2026-08-10,Present,8.3
A017001,S01701,2026-08-01,Present,9.5
A017002,S01701,2026-08-02,Present,8.6
A017003,S01701,2026-08-03,Present,7.5
A017004,S01701,2026-08-04,Present,8.7
A017005,S01701,2026-08-05,Present,7.4
A017006,S01701,2026-08-06,Absent,0.0
A017007,S01701,2026-08-07,Present,7.0
A017008,S01701,2026-08-08,Present,7.7
A017009,S01701,2026-08-09,Present,9.3
A017010,S01701,2026-08-10,Present,8.3
A017011,S01702,2026-08-01,Present,9.8
A017012,S01702,2026-08-02,Present,7.5
A017013,S01702,2026-08-03,Present,7.8
A017014,S01702,2026-08-04,Present,9.6
A017015,S01702,2026-08-05,Present,7.5
A017016,S01702,2026-08-06,Present,7.2
A017017,S01702,2026-08-07,Present,8.3
A017018,S01702,2026-08-08,Present,9.5
A017019,S01702,2026-08-09,Present,9.3
A017020,S01702,2026-08-10,Present,7.6
A017021,S01703,2026-08-01,Present,8.4
A017022,S01703,2026-08-02,Present,7.7
A017023,S01703,2026-08-03,Present,9.7
A017024,S01703,2026-08-04,Present,9.1
A017025,S01703,2026-08-05,Present,8.4
A017026,S01703,2026-08-06,Present,7.8
A017027,S01703,2026-08-07,Present,8.8
A017028,S01703,2026-08-08,Present,9.8
A017029,S01703,2026-08-09,Present,9.3
A017030,S01703,2026-08-10,Present,7.6
A017031,S01704,2026-08-01,Present,7.4
A017032,S01704,2026-08-02,Absent,0.0
A017033,S01704,2026-08-03,Present,8.4
A017034,S01704,2026-08-04,Half Day,4.1
A017035,S01704,2026-08-05,Present,8.4
A017036,S01704,2026-08-06,Present,9.8
A017037,S01704,2026-08-07,Present,8.5
A017038,S01704,2026-08-08,Present,7.0
A017039,S01704,2026-08-09,Present,7.0
A017040,S01704,2026-08-10,Present,8.3
A017041,S01705,2026-08-01,Present,9.5
A017042,S01705,2026-08-02,Present,8.2
A017043,S01705,2026-08-03,Present,8.3
A017044,S01705,2026-08-04,Present,8.4
A017045,S01705,2026-08-05,Half Day,4.4
A017046,S01705,2026-08-06,Present,7.5
A017047,S01705,2026-08-07,Present,7.3
A017048,S01705,2026-08-08,Present,8.9
A017049,S01705,2026-08-09,Present,7.0
A017050,S01705,2026-08-10,Present,8.0
A017051,S01706,2026-08-01,Present,7.6
A017052,S01706,2026-08-02,Present,9.5
A017053,S01706,2026-08-03,Present,9.0
A017054,S01706,2026-08-04,Present,8.8
A017055,S01706,2026-08-05,Present,9.4
A017056,S01706,2026-08-06,Present,8.3
A017057,S01706,2026-08-07,Present,9.7
A017058,S01706,2026-08-08,Present,9.6
A017059,S01706,2026-08-09,Present,8.1
A017060,S01706,2026-08-10,Present,9.1
A017061,S01707,2026-08-01,Present,8.0
A017062,S01707,2026-08-02,Present,10.0
A017063,S01707,2026-08-03,Present,8.3
A017064,S01707,2026-08-04,Present,9.8
A017065,S01707,2026-08-05,Present,8.3
A017066,S01707,2026-08-06,Present,8.4
A017067,S01707,2026-08-07,Half Day,4.6
A017068,S01707,2026-08-08,Present,8.3
A017069,S01707,2026-08-09,Present,8.9
A017070,S01707,2026-08-10,Present,7.1
A017071,S01708,2026-08-01,Present,7.8
A017072,S01708,2026-08-02,Present,8.0
A017073,S01708,2026-08-03,Present,7.5
A017074,S01708,2026-08-04,Present,9.2
A017075,S01708,2026-08-05,Present,9.8
A017076,S01708,2026-08-06,Half Day,3.7
A017077,S01708,2026-08-07,Present,8.9
A017078,S01708,2026-08-08,Present,7.9
A017079,S01708,2026-08-09,Absent,0.0
A017080,S01708,2026-08-10,Present,8.0
A017081,S01709,2026-08-01,Present,9.2
A017082,S01709,2026-08-02,Present,9.5
A017083,S01709,2026-08-03,Absent,0.0
A017084,S01709,2026-08-04,Present,8.0
A017085,S01709,2026-08-05,Present,7.7
A017086,S01709,2026-08-06,Present,8.9
A017087,S01709,2026-08-07,Present,8.9
A017088,S01709,2026-08-08,Half Day,4.3
A017089,S01709,2026-08-09,Present,9.8
A017090,S01709,2026-08-10,Present,7.9
A017091,S01710,2026-08-01,Present,8.6
A017092,S01710,2026-08-02,Present,9.2
A017093,S01710,2026-08-03,Present,7.1
A017094,S01710,2026-08-04,Half Day,4.6
A017095,S01710,2026-08-05,Present,8.5
A017096,S01710,2026-08-06,Present,7.8
A017097,S01710,2026-08-07,Present,8.5
A017098,S01710,2026-08-08,Present,7.7
A017099,S01710,2026-08-09,Half Day,3.7
A017100,S01710,2026-08-10,Present,7.8
A017101,S01711,2026-08-01,Absent,0.0
A017102,S01711,2026-08-02,Present,7.2
A017103,S01711,2026-08-03,Present,9.9
A017104,S01711,2026-08-04,Present,8.6
A017105,S01711,2026-08-05,Present,8.9
A017106,S01711,2026-08-06,Present,8.5
A017107,S01711,2026-08-07,Present,9.4
A017108,S01711,2026-08-08,Present,7.9
A017109,S01711,2026-08-09,Present,8.3
A017110,S01711,2026-08-10,Present,7.5
A017111,S01712,2026-08-01,Present,9.7
A017112,S01712,2026-08-02,Half Day,3.5
A017113,S01712,2026-08-03,Present,8.1
A017114,S01712,2026-08-04,Present,7.7
A017115,S01712,2026-08-05,Present,8.2
A017116,S01712,2026-08-06,Present,7.8
A017117,S01712,2026-08-07,Absent,0.0
A017118,S01712,2026-08-08,Present,9.1
A017119,S01712,2026-08-09,Present,8.7
A017120,S01712,2026-08-10,Present,7.3
A017121,S01713,2026-08-01,Present,9.0
A017122,S01713,2026-08-02,Present,7.5
A017123,S01713,2026-08-03,Present,9.4
A017124,S01713,2026-08-04,Half Day,3.3
A017125,S01713,2026-08-05,Half Day,3.0
A017126,S01713,2026-08-06,Present,7.6
A017127,S01713,2026-08-07,Present,9.5
A017128,S01713,2026-08-08,Present,7.3
A017129,S01713,2026-08-09,Present,8.4
A017130,S01713,2026-08-10,Present,8.2
A017131,S01714,2026-08-01,Present,9.9
A017132,S01714,2026-08-02,Present,9.1
A017133,S01714,2026-08-03,Present,7.1
A017134,S01714,2026-08-04,Present,10.0
A017135,S01714,2026-08-05,Present,9.9
A017136,S01714,2026-08-06,Present,7.4
A017137,S01714,2026-08-07,Present,7.0
A017138,S01714,2026-08-08,Present,10.0
A017139,S01714,2026-08-09,Present,7.1
A017140,S01714,2026-08-10,Present,7.1
A017141,S01715,2026-08-01,Present,8.2
A017142,S01715,2026-08-02,Half Day,3.6
A017143,S01715,2026-08-03,Present,9.1
A017144,S01715,2026-08-04,Present,9.4
A017145,S01715,2026-08-05,Present,7.5
A017146,S01715,2026-08-06,Present,8.2
A017147,S01715,2026-08-07,Present,9.9
A017148,S01715,2026-08-08,Present,8.8
A017149,S01715,2026-08-09,Present,7.9
A017150,S01715,2026-08-10,Present,9.9
A017151,S01716,2026-08-01,Present,7.1
A017152,S01716,2026-08-02,Present,8.1
A017153,S01716,2026-08-03,Half Day,4.8
A017154,S01716,2026-08-04,Present,9.7
